Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	A(adr)	B(x)	B(y)	B(z)	B(adr)	M(x)	M(y)	M(z)	M(adr)	N(x)	N(y)	N(z)	N(adr)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(Ohm)	Var(%)	Rho-a(Ohm-m)	Cycles	IP Delay Window(mV/V)	Pint(V)	Pext(V)	T int(deg C)	T log(deg C)	Latitude	Longitude
2026-08-14 11:34:25	146	186	1	5.5	0.5	0	0	5.5	1	0	0	5.5	0	0	0	5.5	1.5	0	0	5.5	0.75	0.259		29.528	309.776	15.2546	0	516.615	0.27674	1622.99	1		0.0708984	12.1325	47.394	0	54.7665	-1.57015	
2026-08-14 11:32:10	122	187	1	3.5	0	0	0	3.5	1.5	0	0	3.5	0.5	0	0	3.5	1	0	0	3.5	0.75	0.259		32.0183	286.211	11.4018	0	356.101	0.33638	1118.72	1		0.0708984	12.1414	47.6539	0	54.7665	-1.57023	
2026-08-14 11:34:03	142	188	1	1	1.5	0	0	1.5	1.5	0	0	0	1.5	0	0	7.5	1.5	0	0	2.5	1.5	0.478		40.3439	228.354	1.84818	0	45.8106	0.356213	831.528	1		0.0708984	12.1236	47.394	0	54.7665	-1.57016	
2026-08-14 11:32:05	121	189	1	3	0	0	0	3	1.5	0	0	3	0.5	0	0	3	1	0	0	3	0.75	0.259		32.6746	279.724	11.1303	0	340.64	0.299145	1070.15	1		0.0708984	12.1325	47.6539	0	54.7665	-1.57023	
2026-08-14 11:33:41	138	190	1	5.5	0.5	0	0	6	0.5	0	0	0	0.5	0	0	7.5	0.5	0	0	4.75	0.5	0.706		27.3014	336.15	1.33734	0	48.9844	0.289507	1692.78	1		0.0708984	12.1325	47.5239	0	54.7665	-1.57017	
2026-08-14 11:31:48	118	191	1	1.5	0	0	0	1.5	1.5	0	0	1.5	0.5	0	0	1.5	1	0	0	1.5	0.75	0.259		29.9579	306.751	9.62499	0	321.284	0.405919	1009.34	1		0.0708984	12.1325	47.6539	0	54.7665	-1.57021	
2026-08-14 11:31:36	116	192	1	0.5	0	0	0	0.5	1.5	0	0	0.5	0.5	0	0	0.5	1	0	0	0.5	0.75	0.259		27.1874	338.964	8.22362	0	302.479	0.325704	950.266	1		0.0620361	12.1414	47.394	0	54.7665	-1.57022	
2026-08-14 11:30:28	105	193	1	0	0.5	0	0	7.5	0.5	0	0	4.5	0.5	0	0	5	0.5	0	0	4.25	0.5	1.19		27.5489	327.918	0.632088	0	22.9442	0.0267045	1621.83	1		0.0708984	12.1325	47.9138	0	54.7665	-1.57019	
2026-08-14 11:30:41	107	194	3	0	1	0	0	7.5	1	0	0	1.5	1	0	0	2	1	0	0	2.75	1	0.706		25.3645	360.198	0.950144	0	37.4596	0.170935	1294.51	1		0.0620361	12.1414	47.9138	0	54.7665	-1.57021	
2026-08-14 11:30:16	103	195	1	0	0.5	0	0	7.5	0.5	0	0	0.5	0.5	0	0	1	0.5	0	0	2.25	0.5	0.262		27.6657	330.028	5.1717	0	186.935	0.409765	1161.78	1		0.0620361	12.1502	48.0437	0	54.7665	-1.57019	
2026-08-14 11:31:53	119	196	1	2	0	0	0	2	1.5	0	0	2	0.5	0	0	2	1	0	0	2	0.75	0.259		34.5445	264.706	8.9082	0	257.876	0.341341	810.143	1		0.0620361	12.1325	47.5239	0	54.7665	-1.57022	
2026-08-14 11:30:10	102	197	1	0	0	0	0	7.5	0	0	0	6.5	0	0	0	7	0	0	0	5.25	0	0.262		22.0158	419.448	9.03945	0	410.589	0.233253	2551.76	1		0.0620361	12.0793	48.0437	0	54.7665	-1.5702	
2026-08-14 11:29:46	99	198	3	0	0	0	0	7.5	0	0	0	1.5	0	0	0	2	0	0	0	2.75	0	0.706		22.0155	419.02	1.39393	0	63.3156	0.247846	2188.03	1		0.0708984	12.1857	48.0437	0	54.7665	-1.57021	
2026-08-14 11:30:41	107	199	2	0	1	0	0	7.5	1	0	0	1	1	0	0	1.5	1	0	0	2.5	1	0.478		25.3645	360.198	1.30663	0	51.5141	0.254089	935.055	1		0.0620361	12.1414	47.9138	0	54.7665	-1.57021	
2026-08-14 11:30:04	101	200	4	0	0	0	0	7.5	0	0	0	6	0	0	0	6.5	0	0	0	5	0	0.478		21.8975	416.675	2.83393	0	129.418	0.215856	2349.13	1		0.0708984	12.1325	47.9138	0	54.7665	-1.5702	
2026-08-14 11:30:22	104	201	1	0	0.5	0	0	7.5	0.5	0	0	2.5	0.5	0	0	3	0.5	0	0	3.25	0.5	1.19		27.5467	328.435	0.609023	0	22.1087	0.364216	1562.77	1		0.0620361	12.1414	47.6539	0	54.7665	-1.57019	
2026-08-14 11:31:59	120	202	1	2.5	0	0	0	2.5	1.5	0	0	2.5	0.5	0	0	2.5	1	0	0	2.5	0.75	0.259		35.6288	255.98	11.1158	0	311.99	0.331636	980.144	1		0.0620361	12.1325	47.6539	0	54.7665	-1.57022	
2026-08-14 11:31:00	110	203	1	0	1	0	0	7.5	1	0	0	6.5	1	0	0	7	1	0	0	5.25	1	0.262		25.3645	359.871	5.14459	0	202.826	0.275948	1260.54	1		0.0620361	12.0705	47.7838	0	54.7665	-1.57024	
2026-08-14 11:30:04	101	204	3	0	0	0	0	7.5	0	0	0	5.5	0	0	0	6	0	0	0	4.75	0	0.706		21.8975	416.675	1.41647	0	64.6863	0.1613	2235.4	1		0.0708984	12.1325	47.9138	0	54.7665	-1.5702	
2026-08-14 11:32:39	127	205	1	6	0	0	0	6	1.5	0	0	6	0.5	0	0	6	1	0	0	6	0.75	0.259		20.99	424.462	9.08455	0	432.803	0.261172	1359.69	1		0.0708984	12.1325	47.5239	0	54.7665	-1.57023	
2026-08-14 11:30:47	108	206	2	0	1	0	0	7.5	1	0	0	3	1	0	0	3.5	1	0	0	3.5	1	1.366		25.3619	359.772	0.389703	0	15.3657	0.0165371	1280.5	1		0.0708984	12.1325	47.9138	0	54.7665	-1.57022	
2026-08-14 11:30:04	101	207	2	0	0	0	0	7.5	0	0	0	5	0	0	0	5.5	0	0	0	4.5	0	0.951		21.8975	416.675	0.835526	0	38.1563	0.135361	2028.59	1		0.0708984	12.1325	47.9138	0	54.7665	-1.5702	
2026-08-14 11:31:42	117	208	1	1	0	0	0	1	1.5	0	0	1	0.5	0	0	1	1	0	0	1	0.75	0.259		32.0756	286.379	10.5602	0	329.229	0.377022	1034.3	1		0.0708984	12.1414	47.6539	0	54.7665	-1.57022	
2026-08-14 11:30:54	109	209	1	0	1	0	0	7.5	1	0	0	4.5	1	0	0	5	1	0	0	4.25	1	1.19		25.3642	359.519	0.52183	0	20.5735	0.139013	1454.25	1		0.0620361	12.0705	47.7838	0	54.7665	-1.57023	
2026-08-14 11:30:16	103	210	4	0	0.5	0	0	7.5	0.5	0	0	2	0.5	0	0	2.5	0.5	0	0	3	0.5	0.951		27.6657	330.028	0.605054	0	21.8702	0.201689	1162.74	1		0.0620361	12.1502	48.0437	0	54.7665	-1.57019	
2026-08-14 11:30:04	101	211	1	0	0	0	0	7.5	0	0	0	4.5	0	0	0	5	0	0	0	4.25	0	1.19		21.8975	416.675	0.609815	0	27.8487	0.101793	1968.51	1		0.0708984	12.1325	47.9138	0	54.7665	-1.5702	
2026-08-14 11:30:16	103	212	2	0	0.5	0	0	7.5	0.5	0	0	1	0.5	0	0	1.5	0.5	0	0	2.5	0.5	0.478		27.6657	330.028	2.01156	0	72.7094	0.411863	1319.78	1		0.0620361	12.1502	48.0437	0	54.7665	-1.57019	
2026-08-14 11:29:58	100	213	4	0	0	0	0	7.5	0	0	0	4	0	0	0	4.5	0	0	0	4	0	1.366		22.0161	419.488	0.51264	0	23.2847	0.223446	1940.43	1		0.0708984	12.1591	48.1737	0	54.7665	-1.5702	
2026-08-14 11:33:29	136	214	1	2.5	0.5	0	0	3	0.5	0	0	0	0.5	0	0	7.5	0.5	0	0	3.25	0.5	1.19		36.7617	248.391	0.81288	0	22.1122	0.381485	1563.02	1		0.0708984	12.1325	47.5239	0	54.7665	-1.57019	
2026-08-14 11:29:58	100	215	3	0	0	0	0	7.5	0	0	0	3.5	0	0	0	4	0	0	0	3.75	0	1.431		22.0161	419.488	0.450575	0	20.4657	0.264437	1800.25	1		0.0708984	12.1591	48.1737	0	54.7665	-1.5702	
2026-08-14 11:32:50	129	216	1	7	0	0	0	7	1.5	0	0	7	0.5	0	0	7	1	0	0	7	0.75	0.259		26.6453	344.828	11.8224	0	443.695	0.298703	1393.91	1		0.0708984	12.1414	47.5239	0	54.7665	-1.57022	
2026-08-14 11:30:41	107	217	4	0	1	0	0	7.5	1	0	0	2	1	0	0	2.5	1	0	0	3	1	0.951		25.3645	360.198	0.565095	0	22.279	0.129419	1184.47	1		0.0620361	12.1414	47.9138	0	54.7665	-1.57021	
2026-08-14 11:34:20	145	218	1	6.5	1.5	0	0	7	1.5	0	0	0	1.5	0	0	7.5	1.5	0	0	5.25	1.5	0.262		28.3797	323.126	3.52749	0	124.296	0.266635	772.486	1		0.0708984	12.1325	47.394	0	54.7665	-1.57016	
2026-08-14 11:29:58	100	219	2	0	0	0	0	7.5	0	0	0	3	0	0	0	3.5	0	0	0	3.5	0	1.366		22.0161	419.488	0.47459	0	21.5564	0.225918	1796.4	1		0.0708984	12.1591	48.1737	0	54.7665	-1.5702	
2026-08-14 11:30:54	109	220	3	0	1	0	0	7.5	1	0	0	5.5	1	0	0	6	1	0	0	4.75	1	0.706		25.3642	359.519	0.936382	0	36.9175	0.0954019	1275.78	1		0.0620361	12.0705	47.7838	0	54.7665	-1.57023	
2026-08-14 11:29:58	100	221	1	0	0	0	0	7.5	0	0	0	2.5	0	0	0	3	0	0	0	3.25	0	1.19		22.0161	419.488	0.50934	0	23.1348	0.172972	1635.3	1		0.0708984	12.1591	48.1737	0	54.7665	-1.5702	
2026-08-14 11:31:31	115	222	1	0	0	0	0	0	1.5	0	0	0	0.5	0	0	0	1	0	0	0	0.75	0.259		27.2504	340.712	7.66142	0	281.149	0.300028	883.256	1		0.0620361	12.1325	47.5239	0	54.7665	-1.57023	
2026-08-14 11:31:06	111	223	3	0	1.5	0	0	7.5	1.5	0	0	1.5	1.5	0	0	2	1.5	0	0	2.75	1.5	0.706		31.6552	287.798	0.794687	0	25.1045	0.236405	867.549	1		0.0620361	12.1414	47.7838	0	54.7665	-1.57024	
2026-08-14 11:30:47	108	224	4	0	1	0	0	7.5	1	0	0	4	1	0	0	4.5	1	0	0	4	1	1.366		25.3619	359.772	0.424631	0	16.7429	0.0818067	1395.27	1		0.0708984	12.1325	47.9138	0	54.7665	-1.57022	
2026-08-14 11:30:47	108	225	3	0	1	0	0	7.5	1	0	0	3.5	1	0	0	4	1	0	0	3.75	1	1.431		25.3619	359.772	0.440927	0	17.3854	0.133646	1529.3	1		0.0708984	12.1325	47.9138	0	54.7665	-1.57022	
2026-08-14 11:30:16	103	226	3	0	0.5	0	0	7.5	0.5	0	0	1.5	0.5	0	0	2	0.5	0	0	2.75	0.5	0.706		27.6657	330.028	1.19559	0	43.2155	0.36961	1493.42	1		0.0620361	12.1502	48.0437	0	54.7665	-1.57019	
2026-08-14 11:29:46	99	227	1	0	0	0	0	7.5	0	0	0	0.5	0	0	0	1	0	0	0	2.25	0	0.262		22.0155	419.02	9.34926	0	424.667	0.273312	2639.26	1		0.0708984	12.1857	48.0437	0	54.7665	-1.57021	
2026-08-14 11:30:28	105	228	3	0	0.5	0	0	7.5	0.5	0	0	5.5	0.5	0	0	6	0.5	0	0	4.75	0.5	0.706		27.5489	327.918	1.35264	0	49.0996	0.23739	1696.76	1		0.0708984	12.1325	47.9138	0	54.7665	-1.57019	
2026-08-14 11:31:19	113	229	1	0	1.5	0	0	7.5	1.5	0	0	4.5	1.5	0	0	5	1.5	0	0	4.25	1.5	1.19		31.7157	286.361	0.630496	0	19.8796	0.342779	1405.21	1		0.0620361	12.0527	47.7838	0	54.7665	-1.57024	
2026-08-14 11:30:54	109	230	2	0	1	0	0	7.5	1	0	0	5	1	0	0	5.5	1	0	0	4.5	1	0.951		25.3642	359.519	0.579345	0	22.8411	0.161397	1214.35	1		0.0620361	12.0705	47.7838	0	54.7665	-1.57023	
2026-08-14 11:30:28	105	231	2	0	0.5	0	0	7.5	0.5	0	0	5	0.5	0	0	5.5	0.5	0	0	4.5	0.5	0.951		27.5489	327.918	0.936931	0	34.0097	0.0944914	1808.14	1		0.0708984	12.1325	47.9138	0	54.7665	-1.57019	
2026-08-14 11:31:13	112	232	4	0	1.5	0	0	7.5	1.5	0	0	4	1.5	0	0	4.5	1.5	0	0	4	1.5	1.366		31.7166	287.272	0.463701	0	14.6202	0.0190194	1218.37	1		0.0620361	12.0527	47.6539	0	54.7665	-1.57025	
2026-08-14 11:30:28	105	233	4	0	0.5	0	0	7.5	0.5	0	0	6	0.5	0	0	6.5	0.5	0	0	5	0.5	0.478		27.5489	327.918	3.11848	0	113.198	0.217303	2054.7	1		0.0708984	12.1325	47.9138	0	54.7665	-1.57019	
2026-08-14 11:30:35	106	234	1	0	0.5	0	0	7.5	0.5	0	0	6.5	0.5	0	0	7	0.5	0	0	5.25	0.5	0.262		27.6675	329.709	7.99679	0	289.032	0.25557	1796.3	1		0.0620361	12.0616	47.9138	0	54.7665	-1.5702	
2026-08-14 11:31:19	113	235	2	0	1.5	0	0	7.5	1.5	0	0	5	1.5	0	0	5.5	1.5	0	0	4.5	1.5	0.951		31.7157	286.361	0.489782	0	15.4429	0.128688	821.027	1		0.0620361	12.0527	47.7838	0	54.7665	-1.57024	
2026-08-14 11:30:22	104	236	3	0	0.5	0	0	7.5	0.5	0	0	3.5	0.5	0	0	4	0.5	0	0	3.75	0.5	1.431		27.5467	328.435	0.504735	0	18.3228	0.194593	1611.76	1		0.0620361	12.1414	47.6539	0	54.7665	-1.57019	
2026-08-14 11:30:41	107	237	1	0	1	0	0	7.5	1	0	0	0.5	1	0	0	1	1	0	0	2.25	1	0.262		25.3645	360.198	2.58532	0	101.927	0.283777	633.465	1		0.0620361	12.1414	47.9138	0	54.7665	-1.57021	
2026-08-14 11:30:47	108	238	1	0	1	0	0	7.5	1	0	0	2.5	1	0	0	3	1	0	0	3.25	1	1.19		25.3619	359.772	0.510546	0	20.1304	0.172909	1422.93	1		0.0708984	12.1325	47.9138	0	54.7665	-1.57022	
2026-08-14 11:30:54	109	239	4	0	1	0	0	7.5	1	0	0	6	1	0	0	6.5	1	0	0	5	1	0.478		25.3642	359.519	2.00503	0	79.0496	0.16133	1434.86	1		0.0620361	12.0705	47.7838	0	54.7665	-1.57023	
2026-08-14 11:31:06	111	240	1	0	1.5	0	0	7.5	1.5	0	0	0.5	1.5	0	0	1	1.5	0	0	2.25	1.5	0.262		31.6552	287.798	2.6264	0	82.9691	0.216484	515.644	1		0.0620361	12.1414	47.7838	0	54.7665	-1.57024	
2026-08-14 11:30:22	104	241	2	0	0.5	0	0	7.5	0.5	0	0	3	0.5	0	0	3.5	0.5	0	0	3.5	0.5	1.366		27.5467	328.435	0.542675	0	19.7002	0.187926	1641.71	1		0.0620361	12.1414	47.6539	0	54.7665	-1.57019	
2026-08-14 11:31:06	111	242	2	0	1.5	0	0	7.5	1.5	0	0	1	1.5	0	0	1.5	1.5	0	0	2.5	1.5	0.478		31.6552	287.798	1.4541	0	45.9357	0.171358	833.799	1		0.0620361	12.1414	47.7838	0	54.7665	-1.57024	
2026-08-14 11:30:22	104	243	4	0	0.5	0	0	7.5	0.5	0	0	4	0.5	0	0	4.5	0.5	0	0	4	0.5	1.366		27.5467	328.435	0.507365	0	18.4183	0.204633	1534.89	1		0.0620361	12.1414	47.6539	0	54.7665	-1.57019	
2026-08-14 11:31:06	111	244	4	0	1.5	0	0	7.5	1.5	0	0	2	1.5	0	0	2.5	1.5	0	0	3	1.5	0.951		31.6552	287.798	0.586473	0	18.5269	0.0942981	984.991	1		0.0620361	12.1414	47.7838	0	54.7665	-1.57024	
2026-08-14 11:29:46	99	245	2	0	0	0	0	7.5	0	0	0	1	0	0	0	1.5	0	0	0	2.5	0	0.478		22.0155	419.02	3.13207	0	142.266	0.271762	2582.34	1		0.0708984	12.1857	48.0437	0	54.7665	-1.57021	
2026-08-14 11:31:13	112	246	1	0	1.5	0	0	7.5	1.5	0	0	2.5	1.5	0	0	3	1.5	0	0	3.25	1.5	1.19		31.7166	287.272	0.58846	0	18.5537	0.183135	1311.48	1		0.0620361	12.0527	47.6539	0	54.7665	-1.57025	
2026-08-14 11:31:13	112	247	2	0	1.5	0	0	7.5	1.5	0	0	3	1.5	0	0	3.5	1.5	0	0	3.5	1.5	1.366		31.7166	287.272	0.37805	0	11.9196	0.167974	993.32	1		0.0620361	12.0527	47.6539	0	54.7665	-1.57025	
2026-08-14 11:34:14	144	248	1	4.5	1.5	0	0	5	1.5	0	0	0	1.5	0	0	7.5	1.5	0	0	4.25	1.5	1.19		40.165	225.815	0.79682	0	19.8387	0.4067	1402.31	1		0.0708984	12.1414	47.394	0	54.7665	-1.57016	
2026-08-14 11:34:09	143	249	1	1.5	1.5	0	0	2	1.5	0	0	0	1.5	0	0	7.5	1.5	0	0	2.75	1.5	0.706		35.4378	259.699	0.893216	0	25.2052	0.464326	871.028	1		0.0620361	12.1325	47.394	0	54.7665	-1.57017	
2026-08-14 11:33:24	135	250	1	6	0	0	0	6.5	0	0	0	0	0	0	0	7.5	0	0	0	5	0	0.478		28.8653	317.465	3.7388	0	129.526	0.154281	2351.08	1		0.0708984	12.1414	47.5239	0	54.7665	-1.5702	
2026-08-14 11:31:13	112	251	3	0	1.5	0	0	7.5	1.5	0	0	3.5	1.5	0	0	4	1.5	0	0	3.75	1.5	1.431		31.7166	287.272	0.462004	0	14.5666	0.130031	1281.35	1		0.0620361	12.0527	47.6539	0	54.7665	-1.57025	
2026-08-14 11:29:46	99	252	4	0	0	0	0	7.5	0	0	0	2	0	0	0	2.5	0	0	0	3	0	0.951		22.0155	419.02	0.608402	0	27.6352	0.181133	1469.24	1		0.0708984	12.1857	48.0437	0	54.7665	-1.57021	
2026-08-14 11:31:19	113	253	3	0	1.5	0	0	7.5	1.5	0	0	5.5	1.5	0	0	6	1.5	0	0	4.75	1.5	0.706		31.7157	286.361	0.794245	0	25.0426	0.183495	865.412	1		0.0620361	12.0527	47.7838	0	54.7665	-1.57024	
2026-08-14 11:31:19	113	254	4	0	1.5	0	0	7.5	1.5	0	0	6	1.5	0	0	6.5	1.5	0	0	5	1.5	0.478		31.7157	286.361	1.2925	0	40.7528	0.162475	739.721	1		0.0620361	12.0527	47.7838	0	54.7665	-1.57024	
2026-08-14 11:31:25	114	255	1	0	1.5	0	0	7.5	1.5	0	0	6.5	1.5	0	0	7	1.5	0	0	5.25	1.5	0.262		31.6588	285.523	3.95284	0	124.858	0.264593	775.977	1		0.0620361	12.1325	47.6539	0	54.7665	-1.57024	
