Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	A(adr)	B(x)	B(y)	B(z)	B(adr)	M(x)	M(y)	M(z)	M(adr)	N(x)	N(y)	N(z)	N(adr)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(Ohm)	Var(%)	Rho-a(Ohm-m)	Cycles	IP Delay Window(mV/V)	Pint(V)	Pext(V)	T int(deg C)	T log(deg C)	Latitude	Longitude
2026-08-14 11:26:11	67	107	1	0.5	0	0	0	0.5	1.5	0	0	0.5	0.5	0	0	0.5	1	0	0	0.5	0.75	0.259		27.1846	338.437	8.22388	0	302.52	0.321429	950.393	1		0.0620361	12.1414	47.7838	0	54.7665	-1.57021	
2026-08-14 11:25:03	56	108	1	0	0.5	0	0	7.5	0.5	0	0	4.5	0.5	0	0	5	0.5	0	0	4.25	0.5	1.19		27.6103	327.295	0.633263	0	22.9357	0.0241113	1621.23	1		0.0620361	12.1414	48.1737	0	54.7665	-1.57021	
2026-08-14 11:25:15	58	109	3	0	1	0	0	7.5	1	0	0	1.5	1	0	0	2	1	0	0	2.75	1	0.706		25.6082	356.59	0.959342	0	37.4623	0.0647657	1294.61	1		0.0620361	12.1414	48.0437	0	54.7665	-1.57022	
2026-08-14 11:24:51	54	110	1	0	0.5	0	0	7.5	0.5	0	0	0.5	0.5	0	0	1	0.5	0	0	2.25	0.5	0.262		27.7258	329.303	5.18327	0	186.948	0.409602	1161.86	1		0.0620361	12.1502	48.3036	0	54.7665	-1.57021	
2026-08-14 11:26:28	70	111	1	2	0	0	0	2	1.5	0	0	2	0.5	0	0	2	1	0	0	2	0.75	0.259		34.6039	264.733	8.92446	0	257.903	0.340208	810.227	1		0.0620361	12.1325	47.6539	0	54.7665	-1.5702	
2026-08-14 11:24:46	53	112	1	0	0	0	0	7.5	0	0	0	6.5	0	0	0	7	0	0	0	5.25	0	0.262		21.957	416.604	9.01591	0	410.616	0.247689	2551.94	1		0.0620361	12.1502	48.0437	0	54.7665	-1.5702	
2026-08-14 11:24:23	50	113	3	0	0	0	0	7.5	0	0	0	1.5	0	0	0	2	0	0	0	2.75	0	0.706		22.0749	418.149	1.39747	0	63.3059	0.237509	2187.7	1		0.0620361	12.1857	48.3036	0	54.7665	-1.57019	
2026-08-14 11:25:15	58	114	2	0	1	0	0	7.5	1	0	0	1	1	0	0	1.5	1	0	0	2.5	1	0.478		25.6082	356.59	1.31877	0	51.4979	0.305874	934.759	1		0.0620361	12.1414	48.0437	0	54.7665	-1.57022	
2026-08-14 11:24:40	52	115	4	0	0	0	0	7.5	0	0	0	6	0	0	0	6.5	0	0	0	5	0	0.478		21.9597	416.585	2.84525	0	129.567	0.30894	2351.83	1		0.0620361	12.1502	48.3036	0	54.7665	-1.57019	
2026-08-14 11:24:58	55	116	1	0	0.5	0	0	7.5	0.5	0	0	2.5	0.5	0	0	3	0.5	0	0	3.25	0.5	1.19		27.6121	327.849	0.610355	0	22.1046	0.30519	1562.48	1		0.0620361	12.1414	48.1737	0	54.7665	-1.57021	
2026-08-14 11:26:34	71	117	1	2.5	0	0	0	2.5	1.5	0	0	2.5	0.5	0	0	2.5	1	0	0	2.5	0.75	0.259		35.6847	256.6	11.1324	0	311.966	0.33249	980.071	1		0.0620361	12.1414	47.6539	0	54.7665	-1.57018	
2026-08-14 11:25:34	61	118	1	0	1	0	0	7.5	1	0	0	6.5	1	0	0	7	1	0	0	5.25	1	0.262		25.6674	357.564	5.20508	0	202.789	0.276807	1260.31	1		0.0620361	12.0705	47.9138	0	54.7665	-1.57021	
2026-08-14 11:24:40	52	119	3	0	0	0	0	7.5	0	0	0	5.5	0	0	0	6	0	0	0	4.75	0	0.706		21.9597	416.585	1.42319	0	64.8094	0.263177	2239.65	1		0.0620361	12.1502	48.3036	0	54.7665	-1.57019	
2026-08-14 11:27:14	78	120	1	6	0	0	0	6	1.5	0	0	6	0.5	0	0	6	1	0	0	6	0.75	0.259		21.1161	422.512	9.13826	0	432.762	0.271019	1359.56	1		0.0620361	12.1414	47.5239	0	54.7665	-1.57016	
2026-08-14 11:25:22	59	121	2	0	1	0	0	7.5	1	0	0	3	1	0	0	3.5	1	0	0	3.5	1	1.366		25.6673	357.157	0.394406	0	15.3661	0.04325	1280.53	1		0.0620361	12.0705	48.0437	0	54.7665	-1.57022	
2026-08-14 11:24:40	52	122	2	0	0	0	0	7.5	0	0	0	5	0	0	0	5.5	0	0	0	4.5	0	0.951		21.9597	416.585	0.838816	0	38.198	0.236866	2030.81	1		0.0620361	12.1502	48.3036	0	54.7665	-1.57019	
2026-08-14 11:26:17	68	123	1	1	0	0	0	1	1.5	0	0	1	0.5	0	0	1	1	0	0	1	0.75	0.259		32.0706	285.996	10.5608	0	329.297	0.381302	1034.52	1		0.0620361	12.1414	47.6539	0	54.7665	-1.57021	
2026-08-14 11:25:28	60	124	1	0	1	0	0	7.5	1	0	0	4.5	1	0	0	5	1	0	0	4.25	1	1.19		25.6709	357.09	0.528055	0	20.5702	0.145926	1454.02	1		0.0620361	12.0705	48.0437	0	54.7665	-1.57022	
2026-08-14 11:24:51	54	125	4	0	0.5	0	0	7.5	0.5	0	0	2	0.5	0	0	2.5	0.5	0	0	3	0.5	0.951		27.7258	329.303	0.606331	0	21.8689	0.193851	1162.67	1		0.0620361	12.1502	48.3036	0	54.7665	-1.57021	
2026-08-14 11:24:40	52	126	1	0	0	0	0	7.5	0	0	0	4.5	0	0	0	5	0	0	0	4.25	0	1.19		21.9597	416.585	0.61365	0	27.9444	0.146067	1975.27	1		0.0620361	12.1502	48.3036	0	54.7665	-1.57019	
2026-08-14 11:24:51	54	127	2	0	0.5	0	0	7.5	0.5	0	0	1	0.5	0	0	1.5	0.5	0	0	2.5	0.5	0.478		27.7258	329.303	2.01584	0	72.7062	0.401371	1319.72	1		0.0620361	12.1502	48.3036	0	54.7665	-1.57021	
2026-08-14 11:24:35	51	128	4	0	0	0	0	7.5	0	0	0	4	0	0	0	4.5	0	0	0	4	0	1.366		22.0767	418.736	0.513755	0	23.2714	0.291808	1939.32	1		0.0620361	12.1591	48.4336	0	54.7665	-1.57019	
2026-08-14 11:28:05	87	129	1	2.5	0.5	0	0	3	0.5	0	0	0	0.5	0	0	7.5	0.5	0	0	3.25	0.5	1.19		36.7676	248.235	0.812754	0	22.1051	0.348892	1562.52	1		0.0708984	12.1414	47.394	0	54.7665	-1.57018	
2026-08-14 11:24:35	51	130	3	0	0	0	0	7.5	0	0	0	3.5	0	0	0	4	0	0	0	3.75	0	1.431		22.0767	418.736	0.451724	0	20.4616	0.26147	1799.9	1		0.0620361	12.1591	48.4336	0	54.7665	-1.57019	
2026-08-14 11:27:25	80	131	1	7	0	0	0	7	1.5	0	0	7	0.5	0	0	7	1	0	0	7	0.75	0.259		26.7023	345.058	11.8483	0	443.718	0.296926	1393.98	1		0.0620361	12.1502	47.5239	0	54.7665	-1.57015	
2026-08-14 11:25:15	58	132	4	0	1	0	0	7.5	1	0	0	2	1	0	0	2.5	1	0	0	3	1	0.951		25.6082	356.59	0.57051	0	22.2784	0.127579	1184.44	1		0.0620361	12.1414	48.0437	0	54.7665	-1.57022	
2026-08-14 11:28:56	96	133	1	6.5	1.5	0	0	7	1.5	0	0	0	1.5	0	0	7.5	1.5	0	0	5.25	1.5	0.262		28.3812	322.966	3.52682	0	124.266	0.276385	772.301	1		0.0708984	12.1325	47.394	0	54.7665	-1.5702	
2026-08-14 11:24:35	51	134	2	0	0	0	0	7.5	0	0	0	3	0	0	0	3.5	0	0	0	3.5	0	1.366		22.0767	418.736	0.475806	0	21.5524	0.220084	1796.07	1		0.0620361	12.1591	48.4336	0	54.7665	-1.57019	
2026-08-14 11:25:28	60	135	3	0	1	0	0	7.5	1	0	0	5.5	1	0	0	6	1	0	0	4.75	1	0.706		25.6709	357.09	0.947534	0	36.9108	0.0911646	1275.55	1		0.0620361	12.0705	48.0437	0	54.7665	-1.57022	
2026-08-14 11:24:35	51	136	1	0	0	0	0	7.5	0	0	0	2.5	0	0	0	3	0	0	0	3.25	0	1.19		22.0767	418.736	0.510689	0	23.1325	0.165835	1635.14	1		0.0620361	12.1591	48.4336	0	54.7665	-1.57019	
2026-08-14 11:26:06	66	137	1	0	0	0	0	0	1.5	0	0	0	0.5	0	0	0	1	0	0	0	0.75	0.259		27.2424	340.812	7.66115	0	281.221	0.312595	883.482	1		0.0620361	12.1414	47.7838	0	54.7665	-1.57021	
2026-08-14 11:25:40	62	138	3	0	1.5	0	0	7.5	1.5	0	0	1.5	1.5	0	0	2	1.5	0	0	2.75	1.5	0.706		31.7124	287.627	0.796158	0	25.1055	0.278968	867.585	1		0.0531738	12.1414	47.9138	0	54.7665	-1.57021	
2026-08-14 11:25:22	59	139	4	0	1	0	0	7.5	1	0	0	4	1	0	0	4.5	1	0	0	4	1	1.366		25.6673	357.157	0.429876	0	16.748	0.0338436	1395.69	1		0.0620361	12.0705	48.0437	0	54.7665	-1.57022	
2026-08-14 11:25:22	59	140	3	0	1	0	0	7.5	1	0	0	3.5	1	0	0	4	1	0	0	3.75	1	1.431		25.6673	357.157	0.446006	0	17.3764	0.133845	1528.51	1		0.0620361	12.0705	48.0437	0	54.7665	-1.57022	
2026-08-14 11:24:51	54	141	3	0	0.5	0	0	7.5	0.5	0	0	1.5	0.5	0	0	2	0.5	0	0	2.75	0.5	0.706		27.7258	329.303	1.19831	0	43.2199	0.350735	1493.57	1		0.0620361	12.1502	48.3036	0	54.7665	-1.57021	
2026-08-14 11:24:23	50	142	1	0	0	0	0	7.5	0	0	0	0.5	0	0	0	1	0	0	0	2.25	0	0.262		22.0749	418.149	9.37203	0	424.556	0.271509	2638.57	1		0.0620361	12.1857	48.3036	0	54.7665	-1.57019	
2026-08-14 11:25:03	56	143	3	0	0.5	0	0	7.5	0.5	0	0	5.5	0.5	0	0	6	0.5	0	0	4.75	0.5	0.706		27.6103	327.295	1.35574	0	49.1026	0.233087	1696.86	1		0.0620361	12.1414	48.1737	0	54.7665	-1.57021	
2026-08-14 11:25:54	64	144	1	0	1.5	0	0	7.5	1.5	0	0	4.5	1.5	0	0	5	1.5	0	0	4.25	1.5	1.19		31.7758	286.028	0.631553	0	19.8753	0.347006	1404.9	1		0.0620361	12.1325	47.6539	0	54.7665	-1.57021	
2026-08-14 11:25:28	60	145	2	0	1	0	0	7.5	1	0	0	5	1	0	0	5.5	1	0	0	4.5	1	0.951		25.6709	357.09	0.58623	0	22.8363	0.182727	1214.1	1		0.0620361	12.0705	48.0437	0	54.7665	-1.57022	
2026-08-14 11:25:03	56	146	2	0	0.5	0	0	7.5	0.5	0	0	5	0.5	0	0	5.5	0.5	0	0	4.5	0.5	0.951		27.6103	327.295	0.938785	0	34.0013	0.0661121	1807.69	1		0.0620361	12.1414	48.1737	0	54.7665	-1.57021	
2026-08-14 11:25:47	63	147	4	0	1.5	0	0	7.5	1.5	0	0	4	1.5	0	0	4.5	1.5	0	0	4	1.5	1.366		31.7733	286.478	0.464382	0	14.6155	0.0189698	1217.98	1		0.0620361	12.0616	47.9138	0	54.7665	-1.57022	
2026-08-14 11:25:03	56	148	4	0	0.5	0	0	7.5	0.5	0	0	6	0.5	0	0	6.5	0.5	0	0	5	0.5	0.478		27.6103	327.295	3.12533	0	113.194	0.196282	2054.64	1		0.0620361	12.1414	48.1737	0	54.7665	-1.57021	
2026-08-14 11:25:09	57	149	1	0	0.5	0	0	7.5	0.5	0	0	6.5	0.5	0	0	7	0.5	0	0	5.25	0.5	0.262		27.7858	329.757	8.03323	0	289.113	0.253382	1796.8	1		0.0620361	12.1414	48.1737	0	54.7665	-1.57021	
2026-08-14 11:25:54	64	150	2	0	1.5	0	0	7.5	1.5	0	0	5	1.5	0	0	5.5	1.5	0	0	4.5	1.5	0.951		31.7758	286.028	0.490735	0	15.4437	0.132064	821.069	1		0.0620361	12.1325	47.6539	0	54.7665	-1.57021	
2026-08-14 11:24:58	55	151	3	0	0.5	0	0	7.5	0.5	0	0	3.5	0.5	0	0	4	0.5	0	0	3.75	0.5	1.431		27.6121	327.849	0.505945	0	18.3233	0.187931	1611.8	1		0.0620361	12.1414	48.1737	0	54.7665	-1.57021	
2026-08-14 11:25:15	58	152	1	0	1	0	0	7.5	1	0	0	0.5	1	0	0	1	1	0	0	2.25	1	0.262		25.6082	356.59	2.61007	0	101.923	0.298056	633.442	1		0.0620361	12.1414	48.0437	0	54.7665	-1.57022	
2026-08-14 11:25:22	59	153	1	0	1	0	0	7.5	1	0	0	2.5	1	0	0	3	1	0	0	3.25	1	1.19		25.6673	357.157	0.516681	0	20.1299	0.159459	1422.9	1		0.0620361	12.0705	48.0437	0	54.7665	-1.57022	
2026-08-14 11:25:28	60	154	4	0	1	0	0	7.5	1	0	0	6	1	0	0	6.5	1	0	0	5	1	0.478		25.6709	357.09	2.02857	0	79.0224	0.145482	1434.37	1		0.0620361	12.0705	48.0437	0	54.7665	-1.57022	
2026-08-14 11:25:40	62	155	1	0	1.5	0	0	7.5	1.5	0	0	0.5	1.5	0	0	1	1.5	0	0	2.25	1.5	0.262		31.7124	287.627	2.63117	0	82.9696	0.222215	515.647	1		0.0531738	12.1414	47.9138	0	54.7665	-1.57021	
2026-08-14 11:24:58	55	156	2	0	0.5	0	0	7.5	0.5	0	0	3	0.5	0	0	3.5	0.5	0	0	3.5	0.5	1.366		27.6121	327.849	0.543754	0	19.6926	0.219664	1641.08	1		0.0620361	12.1414	48.1737	0	54.7665	-1.57021	
2026-08-14 11:25:40	62	157	2	0	1.5	0	0	7.5	1.5	0	0	1	1.5	0	0	1.5	1.5	0	0	2.5	1.5	0.478		31.7124	287.627	1.4562	0	45.9189	0.189812	833.494	1		0.0531738	12.1414	47.9138	0	54.7665	-1.57021	
2026-08-14 11:24:58	55	158	4	0	0.5	0	0	7.5	0.5	0	0	4	0.5	0	0	4.5	0.5	0	0	4	0.5	1.366		27.6121	327.849	0.508477	0	18.415	0.191751	1534.61	1		0.0620361	12.1414	48.1737	0	54.7665	-1.57021	
2026-08-14 11:25:40	62	159	4	0	1.5	0	0	7.5	1.5	0	0	2	1.5	0	0	2.5	1.5	0	0	3	1.5	0.951		31.7124	287.627	0.587642	0	18.5303	0.107644	985.173	1		0.0531738	12.1414	47.9138	0	54.7665	-1.57021	
2026-08-14 11:24:23	50	160	2	0	0	0	0	7.5	0	0	0	1	0	0	0	1.5	0	0	0	2.5	0	0.478		22.0749	418.149	3.14114	0	142.295	0.266589	2582.85	1		0.0620361	12.1857	48.3036	0	54.7665	-1.57019	
2026-08-14 11:25:47	63	161	1	0	1.5	0	0	7.5	1.5	0	0	2.5	1.5	0	0	3	1.5	0	0	3.25	1.5	1.19		31.7733	286.478	0.589434	0	18.5512	0.223097	1311.31	1		0.0620361	12.0616	47.9138	0	54.7665	-1.57022	
2026-08-14 11:25:47	63	162	2	0	1.5	0	0	7.5	1.5	0	0	3	1.5	0	0	3.5	1.5	0	0	3.5	1.5	1.366		31.7733	286.478	0.378596	0	11.9155	0.0753693	992.98	1		0.0620361	12.0616	47.9138	0	54.7665	-1.57022	
2026-08-14 11:28:50	95	163	1	4.5	1.5	0	0	5	1.5	0	0	0	1.5	0	0	7.5	1.5	0	0	4.25	1.5	1.19		40.2245	225.656	0.797959	0	19.8376	0.367542	1402.24	1		0.0708984	12.1325	47.394	0	54.7665	-1.5702	
2026-08-14 11:28:45	94	164	1	1.5	1.5	0	0	2	1.5	0	0	0	1.5	0	0	7.5	1.5	0	0	2.75	1.5	0.706		35.4434	259.046	0.893463	0	25.2082	0.423168	871.132	1		0.0620361	12.1414	47.394	0	54.7665	-1.57019	
2026-08-14 11:27:59	86	165	1	6	0	0	0	6.5	0	0	0	0	0	0	0	7.5	0	0	0	5	0	0.478		28.8664	317.31	3.7389	0	129.524	0.1489	2351.05	1		0.0708984	12.1325	47.394	0	54.7665	-1.57016	
2026-08-14 11:25:47	63	166	3	0	1.5	0	0	7.5	1.5	0	0	3.5	1.5	0	0	4	1.5	0	0	3.75	1.5	1.431		31.7733	286.478	0.462803	0	14.5658	0.149058	1281.27	1		0.0620361	12.0616	47.9138	0	54.7665	-1.57022	
2026-08-14 11:24:23	50	167	4	0	0	0	0	7.5	0	0	0	2	0	0	0	2.5	0	0	0	3	0	0.951		22.0749	418.149	0.609728	0	27.6209	0.189699	1468.48	1		0.0620361	12.1857	48.3036	0	54.7665	-1.57019	
2026-08-14 11:25:54	64	168	3	0	1.5	0	0	7.5	1.5	0	0	5.5	1.5	0	0	6	1.5	0	0	4.75	1.5	0.706		31.7758	286.028	0.795979	0	25.0498	0.207271	865.66	1		0.0620361	12.1325	47.6539	0	54.7665	-1.57021	
2026-08-14 11:25:54	64	169	4	0	1.5	0	0	7.5	1.5	0	0	6	1.5	0	0	6.5	1.5	0	0	5	1.5	0.478		31.7758	286.028	1.29473	0	40.7457	0.158604	739.592	1		0.0620361	12.1325	47.6539	0	54.7665	-1.57021	
2026-08-14 11:26:00	65	170	1	0	1.5	0	0	7.5	1.5	0	0	6.5	1.5	0	0	7	1.5	0	0	5.25	1.5	0.262		31.6518	284.689	3.95278	0	124.883	0.273072	776.137	1		0.0620361	12.1325	47.9138	0	54.7665	-1.57021	
