Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	A(adr)	B(x)	B(y)	B(z)	B(adr)	M(x)	M(y)	M(z)	M(adr)	N(x)	N(y)	N(z)	N(adr)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(Ohm)	Var(%)	Rho-a(Ohm-m)	Cycles	IP Delay Window(mV/V)	Pint(V)	Pext(V)	T int(deg C)	T log(deg C)	Latitude	Longitude
2026-08-14 11:23:16	44	18	1	1	1.5	0	0	1.5	1.5	0	0	0	1.5	0	0	7.5	1.5	0	0	2.5	1.5	0.478		40.4686	227.826	1.85207	0	45.7657	0.345405	830.713	1		0.0620361	12.1325	47.7838	0	54.7665	-1.57018	
2026-08-14 11:21:17	23	19	1	3	0	0	0	3	1.5	0	0	3	0.5	0	0	3	1	0	0	3	0.75	0.259		32.7401	279.741	11.1538	0	340.678	0.302871	1070.27	1		0.0620361	12.1414	48.3036	0	54.7664	-1.57016	
2026-08-14 11:22:53	40	20	1	5.5	0.5	0	0	6	0.5	0	0	0	0.5	0	0	7.5	0.5	0	0	4.75	0.5	0.706		27.3714	336.219	1.34025	0	48.9653	0.280759	1692.12	1		0.0620361	12.1502	47.7838	0	54.7665	-1.57018	
2026-08-14 11:21:00	20	21	1	1.5	0	0	0	1.5	1.5	0	0	1.5	0.5	0	0	1.5	1	0	0	1.5	0.75	0.259		30.0248	306.83	9.64823	0	321.342	0.407757	1009.53	1		0.0531738	12.1414	48.4336	0	54.7664	-1.57016	
2026-08-14 11:20:49	18	22	1	0.5	0	0	0	0.5	1.5	0	0	0.5	0.5	0	0	0.5	1	0	0	0.5	0.75	0.259		27.2559	338.893	8.24647	0	302.557	0.328713	950.511	1		0.0531738	12.1502	48.4336	0	54.7664	-1.57017	
2026-08-14 11:19:43	7	23	1	0	0.5	0	0	7.5	0.5	0	0	4.5	0.5	0	0	5	0.5	0	0	4.25	0.5	1.19		27.6737	326.698	0.634761	0	22.9374	0.0540009	1621.35	1		0.0531738	12.1502	48.9533	0	54.7665	-1.57022	
2026-08-14 11:19:55	9	24	3	0	1	0	0	7.5	1	0	0	1.5	1	0	0	2	1	0	0	2.75	1	0.706		25.9229	353.768	0.970946	0	37.4551	0.226938	1294.35	1		0.0531738	12.1502	48.9533	0	54.7665	-1.57021	
2026-08-14 11:19:31	5	25	1	0	0.5	0	0	7.5	0.5	0	0	0.5	0.5	0	0	1	0.5	0	0	2.25	0.5	0.262		27.792	328.538	5.19568	0	186.949	0.42408	1161.87	1		0.0531738	12.1591	49.3432	0	54.7665	-1.57022	
2026-08-14 11:21:06	21	26	1	2	0	0	0	2	1.5	0	0	2	0.5	0	0	2	1	0	0	2	0.75	0.259		34.6101	264.365	8.92635	0	257.912	0.339621	810.255	1		0.0531738	12.1502	48.1737	0	54.7664	-1.57016	
2026-08-14 11:19:26	4	27	1	0	0	0	0	7.5	0	0	0	6.5	0	0	0	7	0	0	0	5.25	0	0.262		22.0215	415.86	9.04372	0	410.677	0.2507	2552.31	1		0.0531738	12.097	49.4731	0	54.7665	-1.57022	
2026-08-14 11:19:03	1	28	3	0	0	0	0	7.5	0	0	0	1.5	0	0	0	2	0	0	0	2.75	0	0.706		22.1945	418.108	1.40503	0	63.3051	0.21844	2187.67	1		0.0531738	12.1945	49.2132	0	54.7665	-1.57021	
2026-08-14 11:19:55	9	29	2	0	1	0	0	7.5	1	0	0	1	1	0	0	1.5	1	0	0	2.5	1	0.478		25.9229	353.768	1.33539	0	51.514	0.201801	935.053	1		0.0531738	12.1502	48.9533	0	54.7665	-1.57021	
2026-08-14 11:19:20	3	30	4	0	0	0	0	7.5	0	0	0	6	0	0	0	6.5	0	0	0	5	0	0.478		22.0239	415.754	2.85296	0	129.54	0.261837	2351.33	1		0.0531738	12.097	49.4731	0	54.7665	-1.57022	
2026-08-14 11:19:37	6	31	1	0	0.5	0	0	7.5	0.5	0	0	2.5	0.5	0	0	3	0.5	0	0	3.25	0.5	1.19		27.733	327.843	0.612956	0	22.102	0.287461	1562.3	1		0.0531738	12.1502	49.2132	0	54.7665	-1.57022	
2026-08-14 11:21:12	22	32	1	2.5	0	0	0	2.5	1.5	0	0	2.5	0.5	0	0	2.5	1	0	0	2.5	0.75	0.259		35.7554	256.354	11.1559	0	312.008	0.352057	980.201	1		0.0620361	12.1502	48.3036	0	54.7664	-1.57016	
2026-08-14 11:20:14	12	33	1	0	1	0	0	7.5	1	0	0	6.5	1	0	0	7	1	0	0	5.25	1	0.262		25.8627	353.908	5.24436	0	202.777	0.277328	1260.24	1		0.0531738	12.0705	48.8234	0	54.7665	-1.5702	
2026-08-14 11:19:20	3	34	3	0	0	0	0	7.5	0	0	0	5.5	0	0	0	6	0	0	0	4.75	0	0.706		22.0239	415.754	1.42763	0	64.8217	0.273063	2240.08	1		0.0531738	12.097	49.4731	0	54.7665	-1.57022	
2026-08-14 11:21:51	29	35	1	6	0	0	0	6	1.5	0	0	6	0.5	0	0	6	1	0	0	6	0.75	0.259		21.2946	419.921	9.21419	0	432.701	0.262953	1359.37	1		0.0620361	12.1414	48.1737	0	54.7665	-1.57019	
2026-08-14 11:20:01	10	36	2	0	1	0	0	7.5	1	0	0	3	1	0	0	3.5	1	0	0	3.5	1	1.366		25.8619	353.108	0.397143	0	15.3563	0.0889847	1279.71	1		0.0531738	12.1148	48.9533	0	54.7665	-1.5702	
2026-08-14 11:19:20	3	37	2	0	0	0	0	7.5	0	0	0	5	0	0	0	5.5	0	0	0	4.5	0	0.951		22.0239	415.754	0.841409	0	38.2044	0.216606	2031.15	1		0.0531738	12.097	49.4731	0	54.7665	-1.57022	
2026-08-14 11:20:55	19	38	1	1	0	0	0	1	1.5	0	0	1	0.5	0	0	1	1	0	0	1	0.75	0.259		32.079	285.671	10.5647	0	329.334	0.370411	1034.63	1		0.0620361	12.1502	48.4336	0	54.7664	-1.57017	
2026-08-14 11:20:08	11	39	1	0	1	0	0	7.5	1	0	0	4.5	1	0	0	5	1	0	0	4.25	1	1.19		25.8622	353.236	0.531933	0	20.568	0.14418	1453.86	1		0.0531738	12.0705	48.9533	0	54.7665	-1.5702	
2026-08-14 11:19:31	5	40	4	0	0.5	0	0	7.5	0.5	0	0	2	0.5	0	0	2.5	0.5	0	0	3	0.5	0.951		27.792	328.538	0.606647	0	21.8281	0.266454	1160.5	1		0.0531738	12.1591	49.3432	0	54.7665	-1.57022	
2026-08-14 11:19:20	3	41	1	0	0	0	0	7.5	0	0	0	4.5	0	0	0	5	0	0	0	4.25	0	1.19		22.0239	415.754	0.615434	0	27.9439	0.191124	1975.24	1		0.0531738	12.097	49.4731	0	54.7665	-1.57022	
2026-08-14 11:19:31	5	42	2	0	0.5	0	0	7.5	0.5	0	0	1	0.5	0	0	1.5	0.5	0	0	2.5	0.5	0.478		27.792	328.538	2.02062	0	72.7053	0.410489	1319.7	1		0.0531738	12.1591	49.3432	0	54.7665	-1.57022	
2026-08-14 11:19:15	2	43	4	0	0	0	0	7.5	0	0	0	4	0	0	0	4.5	0	0	0	4	0	1.366		22.1432	417.807	0.516501	0	23.3255	0.216767	1943.82	1		0.0531738	12.1059	49.6031	0	54.7665	-1.57022	
2026-08-14 11:22:42	38	44	1	2.5	0.5	0	0	3	0.5	0	0	0	0.5	0	0	7.5	0.5	0	0	3.25	0.5	1.19		36.8248	248.38	0.813961	0	22.1036	0.388838	1562.41	1		0.0620361	12.1502	47.9138	0	54.7665	-1.57019	
2026-08-14 11:19:15	2	45	3	0	0	0	0	7.5	0	0	0	3.5	0	0	0	4	0	0	0	3.75	0	1.431		22.1432	417.807	0.452927	0	20.4544	0.235988	1799.27	1		0.0531738	12.1059	49.6031	0	54.7665	-1.57022	
2026-08-14 11:22:02	31	46	1	7	0	0	0	7	1.5	0	0	7	0.5	0	0	7	1	0	0	7	0.75	0.259		26.7652	345.134	11.8766	0	443.733	0.298399	1394.03	1		0.0620361	12.1502	48.0437	0	54.7665	-1.57018	
2026-08-14 11:19:55	9	47	4	0	1	0	0	7.5	1	0	0	2	1	0	0	2.5	1	0	0	3	1	0.951		25.9229	353.768	0.577325	0	22.2708	0.171415	1184.04	1		0.0531738	12.1502	48.9533	0	54.7665	-1.57021	
2026-08-14 11:23:32	47	48	1	6.5	1.5	0	0	7	1.5	0	0	0	1.5	0	0	7.5	1.5	0	0	5.25	1.5	0.262		28.4458	322.853	3.53561	0	124.293	0.276876	772.469	1		0.0620361	12.1414	47.6539	0	54.7665	-1.57018	
2026-08-14 11:19:15	2	49	2	0	0	0	0	7.5	0	0	0	3	0	0	0	3.5	0	0	0	3.5	0	1.366		22.1432	417.807	0.477172	0	21.5494	0.222118	1795.81	1		0.0531738	12.1059	49.6031	0	54.7665	-1.57022	
2026-08-14 11:20:08	11	50	3	0	1	0	0	7.5	1	0	0	5.5	1	0	0	6	1	0	0	4.75	1	0.706		25.8622	353.236	0.954674	0	36.9138	0.109154	1275.65	1		0.0531738	12.0705	48.9533	0	54.7665	-1.5702	
2026-08-14 11:19:15	2	51	1	0	0	0	0	7.5	0	0	0	2.5	0	0	0	3	0	0	0	3.25	0	1.19		22.1432	417.807	0.512161	0	23.1295	0.216979	1634.93	1		0.0531738	12.1059	49.6031	0	54.7665	-1.57022	
2026-08-14 11:20:44	17	52	1	0	0	0	0	0	1.5	0	0	0	0.5	0	0	0	1	0	0	0	0.75	0.259		27.1952	340.858	7.64743	0	281.205	0.300083	883.432	1		0.0620361	12.1414	48.4336	0	54.7664	-1.57018	
2026-08-14 11:20:20	13	53	3	0	1.5	0	0	7.5	1.5	0	0	1.5	1.5	0	0	2	1.5	0	0	2.75	1.5	0.706		31.7241	286.969	0.796288	0	25.1004	0.163611	867.409	1		0.0620361	12.1414	48.6935	0	54.7665	-1.5702	
2026-08-14 11:20:01	10	54	4	0	1	0	0	7.5	1	0	0	4	1	0	0	4.5	1	0	0	4	1	1.366		25.8619	353.108	0.43322	0	16.7513	0.0443226	1395.97	1		0.0531738	12.1148	48.9533	0	54.7665	-1.5702	
2026-08-14 11:20:01	10	55	3	0	1	0	0	7.5	1	0	0	3.5	1	0	0	4	1	0	0	3.75	1	1.431		25.8619	353.108	0.449555	0	17.3829	0.214195	1529.08	1		0.0531738	12.1148	48.9533	0	54.7665	-1.5702	
2026-08-14 11:19:31	5	56	3	0	0.5	0	0	7.5	0.5	0	0	1.5	0.5	0	0	2	0.5	0	0	2.75	0.5	0.706		27.792	328.538	1.20107	0	43.2163	0.374858	1493.45	1		0.0531738	12.1591	49.3432	0	54.7665	-1.57022	
2026-08-14 11:19:03	1	57	1	0	0	0	0	7.5	0	0	0	0.5	0	0	0	1	0	0	0	2.25	0	0.262		22.1945	418.108	9.42498	0	424.653	0.259608	2639.17	1		0.0531738	12.1945	49.2132	0	54.7665	-1.57021	
2026-08-14 11:19:43	7	58	3	0	0.5	0	0	7.5	0.5	0	0	5.5	0.5	0	0	6	0.5	0	0	4.75	0.5	0.706		27.6737	326.698	1.35923	0	49.1164	0.193831	1697.34	1		0.0531738	12.1502	48.9533	0	54.7665	-1.57022	
2026-08-14 11:20:32	15	59	1	0	1.5	0	0	7.5	1.5	0	0	4.5	1.5	0	0	5	1.5	0	0	4.25	1.5	1.19		31.7235	285.451	0.62964	0	19.8478	0.195561	1402.96	1		0.0620361	12.1325	48.5635	0	54.7665	-1.57019	
2026-08-14 11:20:08	11	60	2	0	1	0	0	7.5	1	0	0	5	1	0	0	5.5	1	0	0	4.5	1	0.951		25.8622	353.236	0.590406	0	22.8289	0.123343	1213.71	1		0.0531738	12.0705	48.9533	0	54.7665	-1.5702	
2026-08-14 11:19:43	7	61	2	0	0.5	0	0	7.5	0.5	0	0	5	0.5	0	0	5.5	0.5	0	0	4.5	0.5	0.951		27.6737	326.698	0.939991	0	33.967	0.116581	1805.87	1		0.0531738	12.1502	48.9533	0	54.7665	-1.57022	
2026-08-14 11:20:26	14	62	4	0	1.5	0	0	7.5	1.5	0	0	4	1.5	0	0	4.5	1.5	0	0	4	1.5	1.366		31.8455	287.716	0.466957	0	14.6632	0.146038	1221.95	1		0.0531738	12.1414	48.6935	0	54.7665	-1.5702	
2026-08-14 11:19:43	7	63	4	0	0.5	0	0	7.5	0.5	0	0	6	0.5	0	0	6.5	0.5	0	0	5	0.5	0.478		27.6737	326.698	3.13355	0	113.232	0.179784	2055.32	1		0.0531738	12.1502	48.9533	0	54.7665	-1.57022	
2026-08-14 11:19:49	8	64	1	0	0.5	0	0	7.5	0.5	0	0	6.5	0.5	0	0	7	0.5	0	0	5.25	0.5	0.262		27.7967	328.561	8.03493	0	289.061	0.26419	1796.48	1		0.0531738	12.1502	49.0833	0	54.7665	-1.57022	
2026-08-14 11:20:32	15	65	2	0	1.5	0	0	7.5	1.5	0	0	5	1.5	0	0	5.5	1.5	0	0	4.5	1.5	0.951		31.7235	285.451	0.489561	0	15.4321	0.110889	820.456	1		0.0620361	12.1325	48.5635	0	54.7665	-1.57019	
2026-08-14 11:19:37	6	66	3	0	0.5	0	0	7.5	0.5	0	0	3.5	0.5	0	0	4	0.5	0	0	3.75	0.5	1.431		27.733	327.843	0.508089	0	18.3207	0.177337	1611.58	1		0.0531738	12.1502	49.2132	0	54.7665	-1.57022	
2026-08-14 11:19:55	9	67	1	0	1	0	0	7.5	1	0	0	0.5	1	0	0	1	1	0	0	2.25	1	0.262		25.9229	353.768	2.64165	0	101.904	0.264138	633.323	1		0.0531738	12.1502	48.9533	0	54.7665	-1.57021	
2026-08-14 11:20:01	10	68	1	0	1	0	0	7.5	1	0	0	2.5	1	0	0	3	1	0	0	3.25	1	1.19		25.8619	353.108	0.52048	0	20.1254	0.173065	1422.58	1		0.0531738	12.1148	48.9533	0	54.7665	-1.5702	
2026-08-14 11:20:08	11	69	4	0	1	0	0	7.5	1	0	0	6	1	0	0	6.5	1	0	0	5	1	0.478		25.8622	353.236	2.04282	0	78.9885	0.132905	1433.75	1		0.0531738	12.0705	48.9533	0	54.7665	-1.5702	
2026-08-14 11:20:20	13	70	1	0	1.5	0	0	7.5	1.5	0	0	0.5	1.5	0	0	1	1.5	0	0	2.25	1.5	0.262		31.7241	286.969	2.63268	0	82.9867	0.230885	515.753	1		0.0620361	12.1414	48.6935	0	54.7665	-1.5702	
2026-08-14 11:19:37	6	71	2	0	0.5	0	0	7.5	0.5	0	0	3	0.5	0	0	3.5	0.5	0	0	3.5	0.5	1.366		27.733	327.843	0.546243	0	19.6965	0.208763	1641.4	1		0.0531738	12.1502	49.2132	0	54.7665	-1.57022	
2026-08-14 11:20:20	13	72	2	0	1.5	0	0	7.5	1.5	0	0	1	1.5	0	0	1.5	1.5	0	0	2.5	1.5	0.478		31.7241	286.969	1.45626	0	45.904	0.169846	833.224	1		0.0620361	12.1414	48.6935	0	54.7665	-1.5702	
2026-08-14 11:19:37	6	73	4	0	0.5	0	0	7.5	0.5	0	0	4	0.5	0	0	4.5	0.5	0	0	4	0.5	1.366		27.733	327.843	0.510678	0	18.4141	0.198042	1534.53	1		0.0531738	12.1502	49.2132	0	54.7665	-1.57022	
2026-08-14 11:20:20	13	74	4	0	1.5	0	0	7.5	1.5	0	0	2	1.5	0	0	2.5	1.5	0	0	3	1.5	0.951		31.7241	286.969	0.58719	0	18.5093	0.16767	984.053	1		0.0620361	12.1414	48.6935	0	54.7665	-1.5702	
2026-08-14 11:19:03	1	75	2	0	0	0	0	7.5	0	0	0	1	0	0	0	1.5	0	0	0	2.5	0	0.478		22.1945	418.108	3.15928	0	142.345	0.25953	2583.76	1		0.0531738	12.1945	49.2132	0	54.7665	-1.57021	
2026-08-14 11:20:26	14	76	1	0	1.5	0	0	7.5	1.5	0	0	2.5	1.5	0	0	3	1.5	0	0	3.25	1.5	1.19		31.8455	287.716	0.591582	0	18.5766	0.237771	1313.1	1		0.0531738	12.1414	48.6935	0	54.7665	-1.5702	
2026-08-14 11:20:26	14	77	2	0	1.5	0	0	7.5	1.5	0	0	3	1.5	0	0	3.5	1.5	0	0	3.5	1.5	1.366		31.8455	287.716	0.379999	0	11.9326	0.192169	994.4	1		0.0531738	12.1414	48.6935	0	54.7665	-1.5702	
2026-08-14 11:23:27	46	78	1	4.5	1.5	0	0	5	1.5	0	0	0	1.5	0	0	7.5	1.5	0	0	4.25	1.5	1.19		40.2947	225.523	0.799062	0	19.8305	0.402771	1401.73	1		0.0620361	12.1414	47.6539	0	54.7665	-1.57018	
2026-08-14 11:23:21	45	79	1	1.5	1.5	0	0	2	1.5	0	0	0	1.5	0	0	7.5	1.5	0	0	2.75	1.5	0.706		35.5024	258.687	0.89507	0	25.2115	0.39645	871.248	1		0.0620361	12.1325	47.6539	0	54.7665	-1.57018	
2026-08-14 11:22:36	37	80	1	6	0	0	0	6.5	0	0	0	0	0	0	0	7.5	0	0	0	5	0	0.478		28.8703	317.233	3.73952	0	129.528	0.15139	2351.12	1		0.0620361	12.1414	47.9138	0	54.7665	-1.57018	
2026-08-14 11:20:26	14	81	3	0	1.5	0	0	7.5	1.5	0	0	3.5	1.5	0	0	4	1.5	0	0	3.75	1.5	1.431		31.8455	287.716	0.464218	0	14.5772	0.196298	1282.28	1		0.0531738	12.1414	48.6935	0	54.7665	-1.5702	
2026-08-14 11:19:03	1	82	4	0	0	0	0	7.5	0	0	0	2	0	0	0	2.5	0	0	0	3	0	0.951		22.1945	418.108	0.613142	0	27.6258	0.188451	1468.74	1		0.0531738	12.1945	49.2132	0	54.7665	-1.57021	
2026-08-14 11:20:32	15	83	3	0	1.5	0	0	7.5	1.5	0	0	5.5	1.5	0	0	6	1.5	0	0	4.75	1.5	0.706		31.7235	285.451	0.793888	0	25.0253	0.113892	864.811	1		0.0620361	12.1325	48.5635	0	54.7665	-1.57019	
2026-08-14 11:20:32	15	84	4	0	1.5	0	0	7.5	1.5	0	0	6	1.5	0	0	6.5	1.5	0	0	5	1.5	0.478		31.7235	285.451	1.29118	0	40.701	0.11319	738.781	1		0.0620361	12.1325	48.5635	0	54.7665	-1.57019	
2026-08-14 11:20:38	16	85	1	0	1.5	0	0	7.5	1.5	0	0	6.5	1.5	0	0	7	1.5	0	0	5.25	1.5	0.262		31.844	286.559	3.97734	0	124.901	0.235205	776.244	1		0.0620361	12.1414	48.6935	0	54.7664	-1.57019	
