Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	A(adr)	B(x)	B(y)	B(z)	B(adr)	M(x)	M(y)	M(z)	M(adr)	N(x)	N(y)	N(z)	N(adr)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(Ohm)	Var(%)	Rho-a(Ohm-m)	Cycles	IP Delay Window(mV/V)	Pint(V)	Pext(V)	T int(deg C)	T log(deg C)	Latitude	Longitude
2026-08-14 12:05:34	308	469	1	6.5	0	0	0	6.5	1.5	0	0	6.5	0.5	0	0	6.5	1	0	0	6.5	0.75	0.259		27.4374	335.834	11.3804	0	414.776	0.276666	1303.06	1		0.0708984	12.1236	49.733	0	54.7665	-1.57017	
2026-08-14 12:05:23	306	470	1	5.5	0	0	0	5.5	1.5	0	0	5.5	0.5	0	0	5.5	1	0	0	5.5	0.75	0.259		28.452	321.182	13.5429	0	475.991	0.21994	1495.37	1		0.0708984	12.1148	49.863	0	54.7665	-1.57017	
2026-08-14 12:05:17	305	471	1	5	0	0	0	5	1.5	0	0	5	0.5	0	0	5	1	0	0	5	0.75	0.259		32.9142	277.661	9.97036	0	302.92	0.326811	951.651	1		0.0708984	12.1148	49.863	0	54.7665	-1.57018	
2026-08-14 12:05:12	304	472	1	4.5	0	0	0	4.5	1.5	0	0	4.5	0.5	0	0	4.5	1	0	0	4.5	0.75	0.259		37.5492	243.548	11.7013	0	311.627	0.319975	979.005	1		0.0708984	12.1236	49.9929	0	54.7665	-1.57018	
2026-08-14 12:05:06	303	473	1	4	0	0	0	4	1.5	0	0	4	0.5	0	0	4	1	0	0	4	0.75	0.259		34.4261	271.082	10.5843	0	307.451	0.278179	965.885	1		0.0708984	12.1236	49.9929	0	54.7665	-1.57018	
2026-08-14 12:07:16	326	474	1	5.5	0.5	0	0	5.5	1	0	0	5.5	0	0	0	5.5	1.5	0	0	5.5	0.75	0.259		29.6578	308.437	14.139	0	476.738	0.279614	1497.72	1		0.0708984	12.1236	49.2132	0	54.7665	-1.57022	
2026-08-14 12:05:00	302	475	1	3.5	0	0	0	3.5	1.5	0	0	3.5	0.5	0	0	3.5	1	0	0	3.5	0.75	0.259		32.0174	286.482	9.28976	0	290.147	0.390635	911.525	1		0.0708984	12.1148	49.9929	0	54.7664	-1.57018	
2026-08-14 12:06:54	322	476	1	1	1.5	0	0	1.5	1.5	0	0	0	1.5	0	0	7.5	1.5	0	0	2.5	1.5	0.478		40.1752	229.225	1.84544	0	45.9348	0.348574	833.782	1		0.0708984	12.1236	49.3432	0	54.7665	-1.57021	
2026-08-14 12:04:54	301	477	1	3	0	0	0	3	1.5	0	0	3	0.5	0	0	3	1	0	0	3	0.75	0.259		32.6734	280.584	10.9206	0	334.237	0.30008	1050.04	1		0.0708984	12.1236	49.9929	0	54.7664	-1.57019	
2026-08-14 12:06:31	318	478	1	5.5	0.5	0	0	6	0.5	0	0	0	0.5	0	0	7.5	0.5	0	0	4.75	0.5	0.706		27.3712	336.303	1.49744	0	54.7087	0.28364	1890.6	1		0.0708984	12.1325	49.4731	0	54.7665	-1.57021	
2026-08-14 12:04:37	298	479	1	1.5	0	0	0	1.5	1.5	0	0	1.5	0.5	0	0	1.5	1	0	0	1.5	0.75	0.259		29.8376	307.829	9.57435	0	320.882	0.398661	1008.08	1		0.0708984	12.1148	50.1229	0	54.7664	-1.57019	
2026-08-14 12:04:26	296	480	1	0.5	0	0	0	0.5	1.5	0	0	0.5	0.5	0	0	0.5	1	0	0	0.5	0.75	0.259		27.1313	340.885	8.19732	0	302.135	0.323797	949.185	1		0.0708984	12.1148	50.2528	0	54.7664	-1.57019	
2026-08-14 12:03:17	285	481	1	0	0.5	0	0	7.5	0.5	0	0	4.5	0.5	0	0	5	0.5	0	0	4.25	0.5	1.19		27.4362	329.295	0.620842	0	22.6286	0.0426816	1599.52	1		0.0620361	12.0527	50.9025	0	54.7664	-1.57022	
2026-08-14 12:03:29	287	482	3	0	1	0	0	7.5	1	0	0	1.5	1	0	0	2	1	0	0	2.75	1	0.706		24.7607	368.709	0.931967	0	37.6389	0.250048	1300.71	1		0.0620361	12.1325	50.7726	0	54.7664	-1.57021	
2026-08-14 12:03:05	283	483	1	0	0.5	0	0	7.5	0.5	0	0	0.5	0.5	0	0	1	0.5	0	0	2.25	0.5	0.262		27.4926	330.764	5.13926	0	186.932	0.408141	1161.76	1		0.0620361	12.1325	51.0325	0	54.7664	-1.57023	
2026-08-14 12:04:43	299	484	1	2	0	0	0	2	1.5	0	0	2	0.5	0	0	2	1	0	0	2	0.75	0.259		34.4282	265.468	8.85984	0	257.342	0.339026	808.465	1		0.0708984	12.1148	50.1229	0	54.7664	-1.57019	
2026-08-14 12:02:59	282	485	1	0	0	0	0	7.5	0	0	0	6.5	0	0	0	7	0	0	0	5.25	0	0.262		21.7808	420.749	8.65367	0	397.308	0.264696	2469.22	1		0.0620361	12.1325	51.1624	0	54.7664	-1.57024	
2026-08-14 12:02:36	279	486	3	0	0	0	0	7.5	0	0	0	1.5	0	0	0	2	0	0	0	2.75	0	0.706		21.8923	422.687	1.38864	0	63.4302	0.234689	2191.99	1		0.0620361	12.1768	51.2924	0	54.7664	-1.57021	
2026-08-14 12:03:29	287	487	2	0	1	0	0	7.5	1	0	0	1	1	0	0	1.5	1	0	0	2.5	1	0.478		24.7607	368.709	1.27783	0	51.607	0.236971	936.74	1		0.0620361	12.1325	50.7726	0	54.7664	-1.57021	
2026-08-14 12:02:53	281	488	4	0	0	0	0	7.5	0	0	0	6	0	0	0	6.5	0	0	0	5	0	0.478		21.7768	420.772	2.73592	0	125.635	0.276874	2280.45	1		0.0620361	12.1325	51.2924	0	54.7664	-1.57024	
2026-08-14 12:03:11	284	489	1	0	0.5	0	0	7.5	0.5	0	0	2.5	0.5	0	0	3	0.5	0	0	3.25	0.5	1.19		27.434	329.918	0.621901	0	22.669	0.344963	1602.37	1		0.0620361	12.0439	51.0325	0	54.7664	-1.57022	
2026-08-14 12:04:49	300	490	1	2.5	0	0	0	2.5	1.5	0	0	2.5	0.5	0	0	2.5	1	0	0	2.5	0.75	0.259		35.5084	257.188	11.0478	0	311.133	0.342571	977.455	1		0.0708984	12.1236	49.9929	0	54.7664	-1.57019	
2026-08-14 12:03:48	290	491	1	0	1	0	0	7.5	1	0	0	6.5	1	0	0	7	1	0	0	5.25	1	0.262		24.8194	368.565	4.74039	0	190.995	0.264984	1187.01	1		0.0708984	12.1148	50.5127	0	54.7664	-1.57019	
2026-08-14 12:02:53	281	492	3	0	0	0	0	7.5	0	0	0	5.5	0	0	0	6	0	0	0	4.75	0	0.706		21.7768	420.772	1.39529	0	64.0722	0.242438	2214.18	1		0.0620361	12.1325	51.2924	0	54.7664	-1.57024	
2026-08-14 12:05:29	307	493	1	6	0	0	0	6	1.5	0	0	6	0.5	0	0	6	1	0	0	6	0.75	0.259		20.3849	429.359	8.21045	0	402.771	0.269611	1265.34	1		0.0708984	12.1325	49.733	0	54.7665	-1.57017	
2026-08-14 12:03:36	288	494	2	0	1	0	0	7.5	1	0	0	3	1	0	0	3.5	1	0	0	3.5	1	1.366		24.8183	368.961	0.403949	0	16.2763	0.140049	1356.38	1		0.0620361	12.0616	50.7726	0	54.7664	-1.57021	
2026-08-14 12:02:53	281	495	2	0	0	0	0	7.5	0	0	0	5	0	0	0	5.5	0	0	0	4.5	0	0.951		21.7768	420.772	0.828464	0	38.0435	0.228404	2022.6	1		0.0620361	12.1325	51.2924	0	54.7664	-1.57024	
2026-08-14 12:04:32	297	496	1	1	0	0	0	1	1.5	0	0	1	0.5	0	0	1	1	0	0	1	0.75	0.259		31.9548	286.551	10.5103	0	328.911	0.381109	1033.31	1		0.0708984	12.1236	50.2528	0	54.7664	-1.57019	
2026-08-14 12:03:42	289	497	1	0	1	0	0	7.5	1	0	0	4.5	1	0	0	5	1	0	0	4.25	1	1.19		24.8177	368.398	0.52859	0	21.2989	0.113607	1505.53	1		0.0620361	12.0439	50.6426	0	54.7664	-1.5702	
2026-08-14 12:03:05	283	498	4	0	0.5	0	0	7.5	0.5	0	0	2	0.5	0	0	2.5	0.5	0	0	3	0.5	0.951		27.4926	330.764	0.606677	0	22.0669	0.233255	1173.2	1		0.0620361	12.1325	51.0325	0	54.7664	-1.57023	
2026-08-14 12:02:53	281	499	1	0	0	0	0	7.5	0	0	0	4.5	0	0	0	5	0	0	0	4.25	0	1.19		21.7768	420.772	0.605667	0	27.8125	0.141115	1965.95	1		0.0620361	12.1325	51.2924	0	54.7664	-1.57024	
2026-08-14 12:03:05	283	500	2	0	0.5	0	0	7.5	0.5	0	0	1	0.5	0	0	1.5	0.5	0	0	2.5	0.5	0.478		27.4926	330.764	2.00174	0	72.8101	0.404759	1321.61	1		0.0620361	12.1325	51.0325	0	54.7664	-1.57023	
2026-08-14 12:02:48	280	501	4	0	0	0	0	7.5	0	0	0	4	0	0	0	4.5	0	0	0	4	0	1.366		21.8983	423.163	0.493704	0	22.5453	0.244579	1878.81	1		0.0620361	12.1502	51.2924	0	54.7664	-1.57023	
2026-08-14 12:06:20	316	502	1	2.5	0.5	0	0	3	0.5	0	0	0	0.5	0	0	7.5	0.5	0	0	3.25	0.5	1.19		36.7131	248.89	0.834774	0	22.7377	0.34951	1607.24	1		0.0708984	12.1236	49.4731	0	54.7665	-1.5702	
2026-08-14 12:02:48	280	503	3	0	0	0	0	7.5	0	0	0	3.5	0	0	0	4	0	0	0	3.75	0	1.431		21.8983	423.163	0.440487	0	20.1151	0.264665	1769.42	1		0.0620361	12.1502	51.2924	0	54.7664	-1.57023	
2026-08-14 12:05:40	309	504	1	7	0	0	0	7	1.5	0	0	7	0.5	0	0	7	1	0	0	7	0.75	0.259		26.6466	344.946	11.2767	0	423.195	0.328829	1329.51	1		0.0708984	12.1236	49.733	0	54.7665	-1.57017	
2026-08-14 12:03:29	287	505	4	0	1	0	0	7.5	1	0	0	2	1	0	0	2.5	1	0	0	3	1	0.951		24.7607	368.709	0.557339	0	22.509	0.19098	1196.7	1		0.0620361	12.1325	50.7726	0	54.7664	-1.57021	
2026-08-14 12:07:11	325	506	1	6.5	1.5	0	0	7	1.5	0	0	0	1.5	0	0	7.5	1.5	0	0	5.25	1.5	0.262		28.3884	323.478	3.51416	0	123.788	0.278626	769.331	1		0.0708984	12.1148	49.2132	0	54.7665	-1.57021	
2026-08-14 12:02:48	280	507	2	0	0	0	0	7.5	0	0	0	3	0	0	0	3.5	0	0	0	3.5	0	1.366		21.8983	423.163	0.475302	0	21.705	0.220419	1808.78	1		0.0620361	12.1502	51.2924	0	54.7664	-1.57023	
2026-08-14 12:03:42	289	508	3	0	1	0	0	7.5	1	0	0	5.5	1	0	0	6	1	0	0	4.75	1	0.706		24.8177	368.398	0.951095	0	38.3233	0.110339	1324.36	1		0.0620361	12.0439	50.6426	0	54.7664	-1.5702	
2026-08-14 12:02:48	280	509	1	0	0	0	0	7.5	0	0	0	2.5	0	0	0	3	0	0	0	3.25	0	1.19		21.8983	423.163	0.51233	0	23.3959	0.187369	1653.76	1		0.0620361	12.1502	51.2924	0	54.7664	-1.57023	
2026-08-14 12:04:20	295	510	1	0	0	0	0	0	1.5	0	0	0	0.5	0	0	0	1	0	0	0	0.75	0.259		27.1916	341.653	7.63612	0	280.827	0.31335	882.244	1		0.0708984	12.1236	50.3827	0	54.7664	-1.57019	
2026-08-14 12:03:54	291	511	3	0	1.5	0	0	7.5	1.5	0	0	1.5	1.5	0	0	2	1.5	0	0	2.75	1.5	0.706		31.3528	289.379	0.790779	0	25.222	0.266188	871.609	1		0.0708984	12.1148	50.5127	0	54.7664	-1.57019	
2026-08-14 12:03:36	288	512	4	0	1	0	0	7.5	1	0	0	4	1	0	0	4.5	1	0	0	4	1	1.366		24.8183	368.961	0.397242	0	16.006	0.0641843	1333.86	1		0.0620361	12.0616	50.7726	0	54.7664	-1.57021	
2026-08-14 12:03:36	288	513	3	0	1	0	0	7.5	1	0	0	3.5	1	0	0	4	1	0	0	3.75	1	1.431		24.8183	368.961	0.4112	0	16.5684	0.203725	1457.44	1		0.0620361	12.0616	50.7726	0	54.7664	-1.57021	
2026-08-14 12:03:05	283	514	3	0	0.5	0	0	7.5	0.5	0	0	1.5	0.5	0	0	2	0.5	0	0	2.75	0.5	0.706		27.4926	330.764	1.19329	0	43.404	0.362607	1499.93	1		0.0620361	12.1325	51.0325	0	54.7664	-1.57023	
2026-08-14 12:02:36	279	515	1	0	0	0	0	7.5	0	0	0	0.5	0	0	0	1	0	0	0	2.25	0	0.262		21.8923	422.687	9.28927	0	424.316	0.275419	2637.08	1		0.0620361	12.1768	51.2924	0	54.7664	-1.57021	
2026-08-14 12:03:17	285	516	3	0	0.5	0	0	7.5	0.5	0	0	5.5	0.5	0	0	6	0.5	0	0	4.75	0.5	0.706		27.4362	329.295	1.45898	0	53.1771	0.25198	1837.67	1		0.0620361	12.0527	50.9025	0	54.7664	-1.57022	
2026-08-14 12:04:08	293	517	1	0	1.5	0	0	7.5	1.5	0	0	4.5	1.5	0	0	5	1.5	0	0	4.25	1.5	1.19		31.4768	287.757	0.556566	0	17.6818	0.324943	1249.85	1		0.0620361	12.0439	50.3827	0	54.7664	-1.57019	
2026-08-14 12:03:42	289	518	2	0	1	0	0	7.5	1	0	0	5	1	0	0	5.5	1	0	0	4.5	1	0.951		24.8177	368.398	0.567333	0	22.86	0.198972	1215.36	1		0.0620361	12.0439	50.6426	0	54.7664	-1.5702	
2026-08-14 12:03:17	285	519	2	0	0.5	0	0	7.5	0.5	0	0	5	0.5	0	0	5.5	0.5	0	0	4.5	0.5	0.951		27.4362	329.295	0.982049	0	35.7939	0.110616	1903	1		0.0620361	12.0527	50.9025	0	54.7664	-1.57022	
2026-08-14 12:04:00	292	520	4	0	1.5	0	0	7.5	1.5	0	0	4	1.5	0	0	4.5	1.5	0	0	4	1.5	1.366		31.3555	287.202	0.45186	0	14.4109	0.0242128	1200.93	1		0.0708984	12.1148	50.5127	0	54.7664	-1.57019	
2026-08-14 12:03:17	285	521	4	0	0.5	0	0	7.5	0.5	0	0	6	0.5	0	0	6.5	0.5	0	0	5	0.5	0.478		27.4362	329.295	3.48486	0	127.017	0.233772	2305.54	1		0.0620361	12.0527	50.9025	0	54.7664	-1.57022	
2026-08-14 12:03:23	286	522	1	0	0.5	0	0	7.5	0.5	0	0	6.5	0.5	0	0	7	0.5	0	0	5.25	0.5	0.262		27.5605	331.032	6.55675	0	237.904	0.256153	1478.55	1		0.0620361	12.1236	50.9025	0	54.7664	-1.57021	
2026-08-14 12:04:08	293	523	2	0	1.5	0	0	7.5	1.5	0	0	5	1.5	0	0	5.5	1.5	0	0	4.5	1.5	0.951		31.4768	287.757	0.506465	0	16.0901	0.0877039	855.436	1		0.0620361	12.0439	50.3827	0	54.7664	-1.57019	
2026-08-14 12:03:11	284	524	3	0	0.5	0	0	7.5	0.5	0	0	3.5	0.5	0	0	4	0.5	0	0	3.75	0.5	1.431		27.434	329.918	0.471341	0	17.1809	0.0221259	1511.31	1		0.0620361	12.0439	51.0325	0	54.7664	-1.57022	
2026-08-14 12:03:29	287	525	1	0	1	0	0	7.5	1	0	0	0.5	1	0	0	1	1	0	0	2.25	1	0.262		24.7607	368.709	2.52529	0	101.988	0.288133	633.843	1		0.0620361	12.1325	50.7726	0	54.7664	-1.57021	
2026-08-14 12:03:36	288	526	1	0	1	0	0	7.5	1	0	0	2.5	1	0	0	3	1	0	0	3.25	1	1.19		24.8183	368.961	0.515344	0	20.7647	0.160663	1467.77	1		0.0620361	12.0616	50.7726	0	54.7664	-1.57021	
2026-08-14 12:03:42	289	527	4	0	1	0	0	7.5	1	0	0	6	1	0	0	6.5	1	0	0	5	1	0.478		24.8177	368.398	1.96429	0	79.1489	0.156096	1436.67	1		0.0620361	12.0439	50.6426	0	54.7664	-1.5702	
2026-08-14 12:03:54	291	528	1	0	1.5	0	0	7.5	1.5	0	0	0.5	1.5	0	0	1	1.5	0	0	2.25	1.5	0.262		31.3528	289.379	2.60542	0	83.1002	0.321541	516.459	1		0.0708984	12.1148	50.5127	0	54.7664	-1.57019	
2026-08-14 12:03:11	284	529	2	0	0.5	0	0	7.5	0.5	0	0	3	0.5	0	0	3.5	0.5	0	0	3.5	0.5	1.366		27.434	329.918	0.565267	0	20.6046	0.323493	1717.08	1		0.0620361	12.0439	51.0325	0	54.7664	-1.57022	
2026-08-14 12:03:54	291	530	2	0	1.5	0	0	7.5	1.5	0	0	1	1.5	0	0	1.5	1.5	0	0	2.5	1.5	0.478		31.3528	289.379	1.44603	0	46.1211	0.259782	837.164	1		0.0708984	12.1148	50.5127	0	54.7664	-1.57019	
2026-08-14 12:03:11	284	531	4	0	0.5	0	0	7.5	0.5	0	0	4	0.5	0	0	4.5	0.5	0	0	4	0.5	1.366		27.434	329.918	0.499639	0	18.2124	0.178585	1517.73	1		0.0620361	12.0439	51.0325	0	54.7664	-1.57022	
2026-08-14 12:03:54	291	532	4	0	1.5	0	0	7.5	1.5	0	0	2	1.5	0	0	2.5	1.5	0	0	3	1.5	0.951		31.3528	289.379	0.587134	0	18.7267	0.310906	995.613	1		0.0708984	12.1148	50.5127	0	54.7664	-1.57019	
2026-08-14 12:02:36	279	533	2	0	0	0	0	7.5	0	0	0	1	0	0	0	1.5	0	0	0	2.5	0	0.478		21.8923	422.687	3.11406	0	142.245	0.274692	2581.94	1		0.0620361	12.1768	51.2924	0	54.7664	-1.57021	
2026-08-14 12:04:00	292	534	1	0	1.5	0	0	7.5	1.5	0	0	2.5	1.5	0	0	3	1.5	0	0	3.25	1.5	1.19		31.3555	287.202	0.589199	0	18.7909	0.22945	1328.25	1		0.0708984	12.1148	50.5127	0	54.7664	-1.57019	
2026-08-14 12:04:00	292	535	2	0	1.5	0	0	7.5	1.5	0	0	3	1.5	0	0	3.5	1.5	0	0	3.5	1.5	1.366		31.3555	287.202	0.382398	0	12.1956	0.178784	1016.32	1		0.0708984	12.1148	50.5127	0	54.7664	-1.57019	
2026-08-14 12:07:05	324	536	1	4.5	1.5	0	0	5	1.5	0	0	0	1.5	0	0	7.5	1.5	0	0	4.25	1.5	1.19		45.3833	200.621	0.801758	0	17.6664	0.383624	1248.76	1		0.0708984	12.1148	49.2132	0	54.7665	-1.57021	
2026-08-14 12:06:59	323	537	1	1.5	1.5	0	0	2	1.5	0	0	0	1.5	0	0	7.5	1.5	0	0	2.75	1.5	0.706		35.265	260.986	0.891814	0	25.2889	0.468507	873.923	1		0.0708984	12.1148	49.2132	0	54.7665	-1.57021	
2026-08-14 12:06:14	315	538	1	6	0	0	0	6.5	0	0	0	0	0	0	0	7.5	0	0	0	5	0	0.478		28.8701	318.645	3.61264	0	125.134	0.146574	2271.36	1		0.0708984	12.1236	49.4731	0	54.7665	-1.57019	
2026-08-14 12:04:00	292	539	3	0	1.5	0	0	7.5	1.5	0	0	3.5	1.5	0	0	4	1.5	0	0	3.75	1.5	1.431		31.3555	287.202	0.464139	0	14.8025	0.12312	1302.1	1		0.0708984	12.1148	50.5127	0	54.7664	-1.57019	
2026-08-14 12:02:36	279	540	4	0	0	0	0	7.5	0	0	0	2	0	0	0	2.5	0	0	0	3	0	0.951		21.8923	422.687	0.608372	0	27.7893	0.202654	1477.43	1		0.0620361	12.1768	51.2924	0	54.7664	-1.57021	
2026-08-14 12:04:08	293	541	3	0	1.5	0	0	7.5	1.5	0	0	5.5	1.5	0	0	6	1.5	0	0	4.75	1.5	0.706		31.4768	287.757	0.791592	0	25.1484	0.129262	869.067	1		0.0620361	12.0439	50.3827	0	54.7664	-1.57019	
2026-08-14 12:04:08	293	542	4	0	1.5	0	0	7.5	1.5	0	0	6	1.5	0	0	6.5	1.5	0	0	5	1.5	0.478		31.4768	287.757	1.27494	0	40.5041	0.107812	735.206	1		0.0620361	12.0439	50.3827	0	54.7664	-1.57019	
2026-08-14 12:04:15	294	543	1	0	1.5	0	0	7.5	1.5	0	0	6.5	1.5	0	0	7	1.5	0	0	5.25	1.5	0.262		31.5377	288.584	3.92408	0	124.425	0.24919	773.287	1		0.0708984	12.1236	50.3827	0	54.7664	-1.57019	
