Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	A(adr)	B(x)	B(y)	B(z)	B(adr)	M(x)	M(y)	M(z)	M(adr)	N(x)	N(y)	N(z)	N(adr)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(Ohm)	Var(%)	Rho-a(Ohm-m)	Cycles	IP Delay Window(mV/V)	Pint(V)	Pext(V)	T int(deg C)	T log(deg C)	Latitude	Longitude
2026-08-14 11:35:46	153	271	2	0	0.5	0	0	7.5	0.5	0	0	3	0.5	0	0	3.5	0.5	0	0	3.5	0.5	1.366		27.4853	328.769	0.541561	0	19.7037	0.213601	1642	1		0.0708984	12.0616	48.1737	0	54.7665	-1.57015	
2026-08-14 11:36:29	160	272	1	0	1.5	0	0	7.5	1.5	0	0	0.5	1.5	0	0	1	1.5	0	0	2.25	1.5	0.262		31.5322	287.848	2.62018	0	83.0954	0.334656	516.429	1		0.0708984	12.1414	47.7838	0	54.7664	-1.57015	
2026-08-14 11:36:17	158	273	4	0	1	0	0	7.5	1	0	0	6	1	0	0	6.5	1	0	0	5	1	0.478		25.1751	363.039	1.9902	0	79.0543	0.16359	1434.95	1		0.0708984	12.0616	48.0437	0	54.7664	-1.57014	
2026-08-14 11:36:10	157	274	1	0	1	0	0	7.5	1	0	0	2.5	1	0	0	3	1	0	0	3.25	1	1.19		25.1782	363.513	0.506877	0	20.1316	0.160208	1423.02	1		0.0708984	12.0616	48.0437	0	54.7664	-1.57013	
2026-08-14 11:36:04	156	275	1	0	1	0	0	7.5	1	0	0	0.5	1	0	0	1	1	0	0	2.25	1	0.262		25.115	363.142	2.5601	0	101.935	0.289985	633.517	1		0.0620361	12.1325	47.6539	0	54.7664	-1.57013	
2026-08-14 11:35:46	153	276	3	0	0.5	0	0	7.5	0.5	0	0	3.5	0.5	0	0	4	0.5	0	0	3.75	0.5	1.431		27.4853	328.769	0.503635	0	18.3238	0.198901	1611.85	1		0.0708984	12.0616	48.1737	0	54.7665	-1.57015	
2026-08-14 11:35:58	155	277	1	0	0.5	0	0	7.5	0.5	0	0	6.5	0.5	0	0	7	0.5	0	0	5.25	0.5	0.262		27.6058	330.002	7.9797	0	289.059	0.266378	1796.47	1		0.0708984	12.1325	48.0437	0	54.7665	-1.57013	
2026-08-14 11:35:51	154	278	4	0	0.5	0	0	7.5	0.5	0	0	6	0.5	0	0	6.5	0.5	0	0	5	0.5	0.478		27.4872	328.192	3.1104	0	113.158	0.21553	2053.98	1		0.0708984	12.1325	48.1737	0	54.7665	-1.57014	
2026-08-14 11:36:35	161	279	4	0	1.5	0	0	7.5	1.5	0	0	4	1.5	0	0	4.5	1.5	0	0	4	1.5	1.366		31.5285	286.122	0.461422	0	14.6351	0.0117612	1219.61	1		0.0708984	12.0439	47.9138	0	54.7664	-1.57016	
2026-08-14 11:36:17	158	280	2	0	1	0	0	7.5	1	0	0	5	1	0	0	5.5	1	0	0	4.5	1	0.951		25.1751	363.039	0.575104	0	22.8442	0.175675	1214.52	1		0.0708984	12.0616	48.0437	0	54.7664	-1.57014	
2026-08-14 11:36:41	162	281	2	0	1.5	0	0	7.5	1.5	0	0	5	1.5	0	0	5.5	1.5	0	0	4.5	1.5	0.951		31.6532	286.636	0.488966	0	15.4476	0.25088	821.278	1		0.0708984	12.1059	47.9138	0	54.7664	-1.57017	
2026-08-14 11:35:51	154	282	3	0	0.5	0	0	7.5	0.5	0	0	5.5	0.5	0	0	6	0.5	0	0	4.75	0.5	0.706		27.4872	328.192	1.34962	0	49.1001	0.255594	1696.78	1		0.0708984	12.1325	48.1737	0	54.7665	-1.57014	
2026-08-14 11:38:24	180	283	1	0	0	0	0	1.5	1.5	0	0	0.5	0.5	0	0	1	1	0	0	0.75	0.75	0.367		27.4809	333.588	6.78724	0	246.98	0.306343	1097.3	1		0.0708984	12.1325	47.7838	0	54.7665	-1.57021	
2026-08-14 11:35:10	148	284	1	0	0	0	0	7.5	0	0	0	0.5	0	0	0	1	0	0	0	2.25	0	0.262		21.9535	419.512	9.32078	0	424.569	0.260994	2638.65	1		0.0708984	12.1857	48.1737	0	54.7665	-1.57016	
2026-08-14 11:35:39	152	285	3	0	0.5	0	0	7.5	0.5	0	0	1.5	0.5	0	0	2	0.5	0	0	2.75	0.5	0.706		27.6039	330.395	1.19318	0	43.2252	0.351305	1493.76	1		0.0708984	12.1414	48.1737	0	54.7665	-1.57016	
2026-08-14 11:43:00	229	286	1	4	1	0	0	4.5	0.5	0	0	3.5	1.5	0	0	5	0	0	0	4.25	0.75	0.367		35.0694	261.484	10.0563	0	286.755	0.235498	1274.02	1		0.0708984	12.1325	47.6539	0	54.7664	-1.57007	
2026-08-14 11:42:43	226	287	1	1.5	1	0	0	2	0.5	0	0	1	1.5	0	0	2.5	0	0	0	1.75	0.75	0.367		22.543	422.946	5.70667	0	253.146	0.3168	1124.7	1		0.0708984	12.1325	47.6539	0	54.7664	-1.5701	
2026-08-14 11:36:10	157	288	4	0	1	0	0	7.5	1	0	0	4	1	0	0	4.5	1	0	0	4	1	1.366		25.1782	363.513	0.421784	0	16.7519	0.0511205	1396.02	1		0.0708984	12.0616	48.0437	0	54.7664	-1.57013	
2026-08-14 11:36:29	160	289	3	0	1.5	0	0	7.5	1.5	0	0	1.5	1.5	0	0	2	1.5	0	0	2.75	1.5	0.706		31.5322	287.848	0.792552	0	25.1347	0.347653	868.593	1		0.0708984	12.1414	47.7838	0	54.7664	-1.57015	
2026-08-14 11:35:22	149	290	1	0	0	0	0	7.5	0	0	0	2.5	0	0	0	3	0	0	0	3.25	0	1.19		21.9511	419.871	0.507904	0	23.138	0.18366	1635.53	1		0.0620361	12.1502	48.3036	0	54.7665	-1.57017	
2026-08-14 11:39:43	194	291	1	0.5	1.5	0	0	2	0	0	0	1	1	0	0	1.5	0.5	0	0	1.25	0.75	0.367		37.0581	246.719	9.07853	0	244.981	0.331916	1088.42	1		0.0708984	12.1325	47.6539	0	54.7664	-1.57019	
2026-08-14 11:36:41	162	292	4	0	1.5	0	0	7.5	1.5	0	0	6	1.5	0	0	6.5	1.5	0	0	5	1.5	0.478		31.6532	286.636	1.28985	0	40.7496	0.165367	739.663	1		0.0708984	12.1059	47.9138	0	54.7664	-1.57017	
2026-08-14 11:36:17	158	293	3	0	1	0	0	7.5	1	0	0	5.5	1	0	0	6	1	0	0	4.75	1	0.706		25.1751	363.039	0.929335	0	36.9148	0.0921665	1275.68	1		0.0708984	12.0616	48.0437	0	54.7664	-1.57014	
2026-08-14 11:41:47	216	294	1	6.5	1.5	0	0	7	1.5	0	0	0	1.5	0	0	7.5	1.5	0	0	5.25	1.5	0.262		28.3764	324.105	3.52774	0	124.319	0.27615	772.631	1		0.0708984	12.1325	47.394	0	54.7664	-1.57012	
2026-08-14 11:36:04	156	295	4	0	1	0	0	7.5	1	0	0	2	1	0	0	2.5	1	0	0	3	1	0.951		25.115	363.142	0.559358	0	22.2719	0.163576	1184.09	1		0.0620361	12.1325	47.6539	0	54.7664	-1.57013	
2026-08-14 11:36:35	161	296	2	0	1.5	0	0	7.5	1.5	0	0	3	1.5	0	0	3.5	1.5	0	0	3.5	1.5	1.366		31.5285	286.122	0.375973	0	11.9249	0.136525	993.758	1		0.0708984	12.0439	47.9138	0	54.7664	-1.57016	
2026-08-14 11:35:22	149	297	3	0	0	0	0	7.5	0	0	0	3.5	0	0	0	4	0	0	0	3.75	0	1.431		21.9511	419.871	0.449322	0	20.4692	0.259075	1800.57	1		0.0620361	12.1502	48.3036	0	54.7665	-1.57017	
2026-08-14 11:35:22	149	298	4	0	0	0	0	7.5	0	0	0	4	0	0	0	4.5	0	0	0	4	0	1.366		21.9511	419.871	0.51105	0	23.2813	0.330543	1940.14	1		0.0620361	12.1502	48.3036	0	54.7665	-1.57017	
2026-08-14 11:35:27	150	299	1	0	0	0	0	7.5	0	0	0	4.5	0	0	0	5	0	0	0	4.25	0	1.19		21.8903	418.075	0.609864	0	27.86	0.0796689	1969.31	1		0.0708984	12.1502	48.3036	0	54.7665	-1.57016	
2026-08-14 11:35:39	152	300	4	0	0.5	0	0	7.5	0.5	0	0	2	0.5	0	0	2.5	0.5	0	0	3	0.5	0.951		27.6039	330.395	0.603791	0	21.8734	0.195419	1162.91	1		0.0708984	12.1414	48.1737	0	54.7665	-1.57016	
2026-08-14 11:38:12	178	301	1	7	0	0	0	7	1.5	0	0	7	0.5	0	0	7	1	0	0	7	0.75	0.259		26.6324	345.061	11.8144	0	443.611	0.30179	1393.64	1		0.0708984	12.1325	47.7838	0	54.7665	-1.57021	
2026-08-14 11:36:17	158	302	1	0	1	0	0	7.5	1	0	0	4.5	1	0	0	5	1	0	0	4.25	1	1.19		25.1751	363.039	0.517963	0	20.5744	0.147079	1454.32	1		0.0708984	12.0616	48.0437	0	54.7664	-1.57014	
2026-08-14 11:40:50	206	303	1	2	0	0	0	2.5	0	0	0	0	0	0	0	7.5	0	0	0	3	0	0.951		37.4787	243.878	1.04082	0	27.771	5.20448	1476.45	1		0.0708984	12.1414	47.6539	0	54.7664	-1.57018	
2026-08-14 11:36:10	157	304	2	0	1	0	0	7.5	1	0	0	3	1	0	0	3.5	1	0	0	3.5	1	1.366		25.1782	363.513	0.386962	0	15.3689	0.0706693	1280.77	1		0.0708984	12.0616	48.0437	0	54.7664	-1.57013	
2026-08-14 11:36:23	159	305	1	0	1	0	0	7.5	1	0	0	6.5	1	0	0	7	1	0	0	5.25	1	0.262		25.1764	363.39	5.10587	0	202.804	0.283079	1260.41	1		0.0708984	12.0616	47.9138	0	54.7664	-1.57015	
2026-08-14 11:40:28	202	306	1	4.5	1.5	0	0	6	0	0	0	5	1	0	0	5.5	0.5	0	0	5.25	0.75	0.367		33.2601	274.771	12.766	0	383.823	0.28042	1705.28	1		0.0708984	12.1325	47.6539	0	54.7664	-1.5702	
2026-08-14 11:35:27	150	307	4	0	0	0	0	7.5	0	0	0	6	0	0	0	6.5	0	0	0	5	0	0.478		21.8903	418.075	2.83257	0	129.399	0.210344	2348.77	1		0.0708984	12.1502	48.3036	0	54.7665	-1.57016	
2026-08-14 11:36:41	162	308	1	0	1.5	0	0	7.5	1.5	0	0	4.5	1.5	0	0	5	1.5	0	0	4.25	1.5	1.19		31.6532	286.636	0.629209	0	19.8782	0.256131	1405.11	1		0.0708984	12.1059	47.9138	0	54.7664	-1.57017	
2026-08-14 11:35:10	148	309	3	0	0	0	0	7.5	0	0	0	1.5	0	0	0	2	0	0	0	2.75	0	0.706		21.9535	419.512	1.39008	0	63.3191	0.22733	2188.15	1		0.0708984	12.1857	48.1737	0	54.7665	-1.57016	
2026-08-14 11:39:09	188	310	1	4	0	0	0	5.5	1.5	0	0	4.5	0.5	0	0	5	1	0	0	4.75	0.75	0.367		32.4854	289.127	10.6149	0	326.759	0.266981	1451.75	1		0.0708984	12.1325	47.6539	0	54.7665	-1.57021	
2026-08-14 11:41:58	218	311	1	2	0.5	0	0	2	1	0	0	2	0	0	0	2	1.5	0	0	2	0.75	0.259		27.2411	341.208	7.02234	0	257.785	0.375629	809.854	1		0.0708984	12.1325	47.6539	0	54.7664	-1.57012	
2026-08-14 11:37:16	168	312	1	2	0	0	0	2	1.5	0	0	2	0.5	0	0	2	1	0	0	2	0.75	0.259		34.4794	264.586	8.88944	0	257.819	0.3421	809.962	1		0.0708984	12.1325	47.9138	0	54.7664	-1.57019	
2026-08-14 11:39:48	195	313	1	1	1.5	0	0	2.5	0	0	0	1.5	1	0	0	2	0.5	0	0	1.75	0.75	0.367		36.4586	252.089	9.23375	0	253.267	0.327442	1125.24	1		0.0708984	12.1325	47.6539	0	54.7664	-1.57019	
2026-08-14 11:36:04	156	314	3	0	1	0	0	7.5	1	0	0	1.5	1	0	0	2	1	0	0	2.75	1	0.706		25.115	363.142	0.940643	0	37.4535	0.226569	1294.3	1		0.0620361	12.1325	47.6539	0	54.7664	-1.57013	
2026-08-14 11:35:51	154	315	1	0	0.5	0	0	7.5	0.5	0	0	4.5	0.5	0	0	5	0.5	0	0	4.25	0.5	1.19		27.4872	328.192	0.630615	0	22.9422	0.0161294	1621.69	1		0.0708984	12.1325	48.1737	0	54.7665	-1.57014	
2026-08-14 11:35:46	153	316	4	0	0.5	0	0	7.5	0.5	0	0	4	0.5	0	0	4.5	0.5	0	0	4	0.5	1.366		27.4853	328.769	0.506266	0	18.4195	0.21259	1534.99	1		0.0708984	12.0616	48.1737	0	54.7665	-1.57015	
2026-08-14 11:36:59	165	317	1	0.5	0	0	0	0.5	1.5	0	0	0.5	0.5	0	0	0.5	1	0	0	0.5	0.75	0.259		27.1258	338.586	8.20307	0	302.408	0.329459	950.044	1		0.0708984	12.1325	47.9138	0	54.7665	-1.57018	
2026-08-14 11:38:35	182	318	1	1	0	0	0	2.5	1.5	0	0	1.5	0.5	0	0	2	1	0	0	1.75	0.75	0.367		31.2226	293.544	8.35263	0	267.519	0.356585	1188.56	1		0.0708984	12.1325	47.7838	0	54.7665	-1.57022	
2026-08-14 11:37:10	167	319	1	1.5	0	0	0	1.5	1.5	0	0	1.5	0.5	0	0	1.5	1	0	0	1.5	0.75	0.259		29.9506	307.074	9.61941	0	321.176	0.39877	1009	1		0.0708984	12.1325	47.9138	0	54.7665	-1.57019	
2026-08-14 11:39:14	189	320	1	4.5	0	0	0	6	1.5	0	0	5	0.5	0	0	5.5	1	0	0	5.25	0.75	0.367		20.9268	422.807	6.67833	0	319.128	0.272327	1417.85	1		0.0708984	12.1325	47.6539	0	54.7665	-1.57021	
2026-08-14 11:40:45	205	321	1	6	1.5	0	0	7.5	0	0	0	6.5	1	0	0	7	0.5	0	0	6.75	0.75	0.367		19.2131	474.07	7.22896	0	376.25	0.274395	1671.64	1		0.0708984	12.1325	47.6539	0	54.7664	-1.57018	
2026-08-14 11:41:07	209	322	1	5.5	0.5	0	0	6	0.5	0	0	0	0.5	0	0	7.5	0.5	0	0	4.75	0.5	0.706		27.2966	336.334	1.33753	0	48.9999	0.306187	1693.31	1		0.0708984	12.1325	47.6539	0	54.7664	-1.57015	
2026-08-14 11:41:52	217	323	1	1	0.5	0	0	1	1	0	0	1	0	0	0	1	1.5	0	0	1	0.75	0.259		33.5645	272.321	11.0279	0	328.559	0.356873	1032.2	1		0.0708984	12.1325	47.6539	0	54.7664	-1.57012	
2026-08-14 11:37:27	170	324	1	3	0	0	0	3	1.5	0	0	3	0.5	0	0	3	1	0	0	3	0.75	0.259		32.6658	279.859	11.1248	0	340.565	0.302536	1069.92	1		0.0708984	12.1325	47.9138	0	54.7664	-1.5702	
2026-08-14 11:37:33	171	325	1	3.5	0	0	0	3.5	1.5	0	0	3.5	0.5	0	0	3.5	1	0	0	3.5	0.75	0.259		32.0095	286.361	11.3962	0	356.024	0.329425	1118.48	1		0.0708984	12.1236	47.7838	0	54.7664	-1.5702	
2026-08-14 11:42:21	222	326	1	3.5	0.5	0	0	4	1	0	0	3	0	0	0	4.5	1.5	0	0	3.75	0.75	0.367		32.9039	278.224	9.82796	0	298.687	0.293737	1327.03	1		0.0797607	12.1236	47.6539	0	54.7664	-1.57012	
2026-08-14 11:42:04	219	327	1	4	0.5	0	0	4	1	0	0	4	0	0	0	4	1.5	0	0	4	0.75	0.259		35.8008	255.306	12.4733	0	348.408	0.214148	1094.56	1		0.0708984	12.1325	47.6539	0	54.7664	-1.57012	
2026-08-14 11:35:39	152	328	2	0	0.5	0	0	7.5	0.5	0	0	1	0.5	0	0	1.5	0.5	0	0	2.5	0.5	0.478		27.6039	330.395	2.00706	0	72.7096	0.396498	1319.78	1		0.0708984	12.1414	48.1737	0	54.7665	-1.57016	
2026-08-14 11:37:38	172	329	1	4	0	0	0	4	1.5	0	0	4	0.5	0	0	4	1	0	0	4	0.75	0.259		34.3599	272.398	12.0811	0	351.605	0.287323	1104.6	1		0.0708984	12.1325	47.9138	0	54.7664	-1.57021	
2026-08-14 11:37:44	173	330	1	4.5	0	0	0	4.5	1.5	0	0	4.5	0.5	0	0	4.5	1	0	0	4.5	0.75	0.259		34.5402	264.981	13.055	0	377.966	0.263321	1187.41	1		0.0708984	12.1325	47.7838	0	54.7664	-1.57021	
2026-08-14 11:38:29	181	331	1	0.5	0	0	0	2	1.5	0	0	1	0.5	0	0	1.5	1	0	0	1.25	0.75	0.367		25.904	354.958	6.17529	0	238.391	0.325166	1059.14	1		0.0708984	12.1414	47.7838	0	54.7665	-1.57021	
2026-08-14 11:37:50	174	332	1	5	0	0	0	5	1.5	0	0	5	0.5	0	0	5	1	0	0	5	0.75	0.259		32.8456	277.493	12.6113	0	383.957	0.239173	1206.24	1		0.0708984	12.1325	47.7838	0	54.7664	-1.57021	
2026-08-14 11:39:20	190	333	1	5	0	0	0	6.5	1.5	0	0	5.5	0.5	0	0	6	1	0	0	5.75	0.75	0.367		28.9226	316.258	10.8553	0	375.322	0.230564	1667.51	1		0.0708984	12.1325	47.6539	0	54.7665	-1.5702	
2026-08-14 11:35:39	152	334	1	0	0.5	0	0	7.5	0.5	0	0	0.5	0.5	0	0	1	0.5	0	0	2.25	0.5	0.262		27.6039	330.395	5.15945	0	186.911	0.412988	1161.63	1		0.0708984	12.1414	48.1737	0	54.7665	-1.57016	
2026-08-14 11:37:55	175	335	1	5.5	0	0	0	5.5	1.5	0	0	5.5	0.5	0	0	5.5	1	0	0	5.5	0.75	0.259		28.4993	320.22	14.7125	0	516.24	0.230597	1621.82	1		0.0708984	12.1325	47.7838	0	54.7664	-1.57021	
2026-08-14 11:42:15	221	336	1	2	0.5	0	0	2.5	1	0	0	1.5	0	0	0	3	1.5	0	0	2.25	0.75	0.367		31.2199	293.776	7.36558	0	235.925	0.306737	1048.19	1		0.0708984	12.1325	47.6539	0	54.7664	-1.57013	
2026-08-14 11:38:07	177	337	1	6.5	0	0	0	6.5	1.5	0	0	6.5	0.5	0	0	6.5	1	0	0	6.5	0.75	0.259		27.3621	335.542	13.6033	0	497.159	0.267198	1561.87	1		0.0708984	12.1325	47.7838	0	54.7665	-1.57021	
2026-08-14 11:35:51	154	338	2	0	0.5	0	0	7.5	0.5	0	0	5	0.5	0	0	5.5	0.5	0	0	4.5	0.5	0.951		27.4872	328.192	0.934696	0	34.0048	0.0961639	1807.88	1		0.0708984	12.1325	48.1737	0	54.7665	-1.57014	
2026-08-14 11:38:18	179	339	1	7.5	0	0	0	7.5	1.5	0	0	7.5	0.5	0	0	7.5	1	0	0	7.5	0.75	0.259		24.5654	376.952	15.6632	0	637.613	0.227004	2003.12	1		0.0708984	12.1325	47.7838	0	54.7665	-1.57021	
2026-08-14 11:38:46	184	340	1	2	0	0	0	3.5	1.5	0	0	2.5	0.5	0	0	3	1	0	0	2.75	0.75	0.367		36.037	253.458	10.7105	0	297.208	0.298642	1320.46	1		0.0708984	12.1236	47.7838	0	54.7665	-1.57022	
2026-08-14 11:35:10	148	341	2	0	0	0	0	7.5	0	0	0	1	0	0	0	1.5	0	0	0	2.5	0	0.478		21.9535	419.512	3.1229	0	142.251	0.253889	2582.05	1		0.0708984	12.1857	48.1737	0	54.7665	-1.57016	
2026-08-14 11:37:04	166	342	1	1	0	0	0	1	1.5	0	0	1	0.5	0	0	1	1	0	0	1	0.75	0.259		32.0148	286.077	10.5366	0	329.117	0.368629	1033.95	1		0.0708984	12.1325	47.9138	0	54.7665	-1.57018	
2026-08-14 11:38:52	185	343	1	2.5	0	0	0	4	1.5	0	0	3	0.5	0	0	3.5	1	0	0	3.25	0.75	0.367		32.7261	276.184	9.47917	0	289.651	0.282693	1286.89	1		0.0708984	12.1325	47.7838	0	54.7665	-1.57022	
2026-08-14 11:38:57	186	344	1	3	0	0	0	4.5	1.5	0	0	3.5	0.5	0	0	4	1	0	0	3.75	0.75	0.367		35.1399	260.072	10.4974	0	298.732	0.270389	1327.23	1		0.0708984	12.1325	47.6539	0	54.7665	-1.57022	
2026-08-14 11:35:34	151	345	1	0	0	0	0	7.5	0	0	0	6.5	0	0	0	7	0	0	0	5.25	0	0.262		21.9519	419.673	9.00973	0	410.43	0.237919	2550.78	1		0.0708984	12.1414	48.3036	0	54.7665	-1.57016	
2026-08-14 11:39:03	187	346	1	3.5	0	0	0	5	1.5	0	0	4	0.5	0	0	4.5	1	0	0	4.25	0.75	0.367		32.4889	281.51	9.63338	0	296.513	0.26616	1317.37	1		0.0708984	12.1236	47.7838	0	54.7665	-1.57022	
2026-08-14 11:40:34	203	347	1	5	1.5	0	0	6.5	0	0	0	5.5	1	0	0	6	0.5	0	0	5.75	0.75	0.367		30.3666	302.744	11.3164	0	372.66	0.270636	1655.68	1		0.0708984	12.1325	47.6539	0	54.7664	-1.5702	
2026-08-14 11:39:26	191	348	1	5.5	0	0	0	7	1.5	0	0	6	0.5	0	0	6.5	1	0	0	6.25	0.75	0.367		27.5395	333.043	8.97026	0	325.723	0.245935	1447.15	1		0.0708984	12.1325	47.6539	0	54.7665	-1.57019	
2026-08-14 11:39:31	192	349	1	6	0	0	0	7.5	1.5	0	0	6.5	0.5	0	0	7	1	0	0	6.75	0.75	0.367		28.6169	318.141	10.6973	0	373.809	0.257912	1660.79	1		0.0708984	12.1325	47.6539	0	54.7665	-1.57019	
2026-08-14 11:39:37	193	350	1	0	1.5	0	0	1.5	0	0	0	0.5	1	0	0	1	0.5	0	0	0.75	0.75	0.367		28.862	316.175	7.33785	0	254.239	0.29083	1129.55	1		0.0708984	12.1325	47.6539	0	54.7665	-1.57019	
2026-08-14 11:39:54	196	351	1	1.5	1.5	0	0	3	0	0	0	2	1	0	0	2.5	0.5	0	0	2.25	0.75	0.367		33.9916	270.936	7.8885	0	232.072	0.331635	1031.07	1		0.0708984	12.1325	47.6539	0	54.7664	-1.57019	
2026-08-14 11:35:46	153	352	1	0	0.5	0	0	7.5	0.5	0	0	2.5	0.5	0	0	3	0.5	0	0	3.25	0.5	1.19		27.4853	328.769	0.607381	0	22.0984	0.352768	1562.04	1		0.0708984	12.0616	48.1737	0	54.7665	-1.57015	
2026-08-14 11:40:05	198	353	1	2.5	1.5	0	0	4	0	0	0	3	1	0	0	3.5	0.5	0	0	3.25	0.75	0.367		35.6806	249.839	10.6973	0	299.807	0.288614	1332.01	1		0.0708984	12.1325	47.6539	0	54.7664	-1.57019	
2026-08-14 11:36:04	156	354	2	0	1	0	0	7.5	1	0	0	1	1	0	0	1.5	1	0	0	2.5	1	0.478		25.115	363.142	1.29382	0	51.5161	0.2198	935.09	1		0.0620361	12.1325	47.6539	0	54.7664	-1.57013	
2026-08-14 11:40:11	199	355	1	3	1.5	0	0	4.5	0	0	0	3.5	1	0	0	4	0.5	0	0	3.75	0.75	0.367		31.8245	288.877	9.74495	0	306.209	0.251268	1360.45	1		0.0708984	12.1325	47.6539	0	54.7664	-1.5702	
2026-08-14 11:35:27	150	356	3	0	0	0	0	7.5	0	0	0	5.5	0	0	0	6	0	0	0	4.75	0	0.706		21.8903	418.075	1.41624	0	64.6974	0.182173	2235.78	1		0.0708984	12.1502	48.3036	0	54.7665	-1.57016	
2026-08-14 11:39:59	197	357	1	2	1.5	0	0	3.5	0	0	0	2.5	1	0	0	3	0.5	0	0	2.75	0.75	0.367		30.5513	301.659	8.5395	0	279.513	0.318174	1241.84	1		0.0708984	12.1148	47.7838	0	54.7664	-1.57019	
