Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	A(adr)	B(x)	B(y)	B(z)	B(adr)	M(x)	M(y)	M(z)	M(adr)	N(x)	N(y)	N(z)	N(adr)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(Ohm)	Var(%)	Rho-a(Ohm-m)	Cycles	IP Delay Window(mV/V)	Pint(V)	Pext(V)	T int(deg C)	T log(deg C)	Latitude	Longitude
2026-07-30 14:14:54	726	1865	4	0	0	0	0	15.5	0	0	0	8	0	0	0	8.5	0	0	0	8	0	2.935		30.8307	295.876	0.0189391	0	0.614294	0.867931	228.7	1		0.0088623	12.2388	40.117	0	54.7664	-1.56997	
2026-07-30 14:15:23	731	1866	3	0	0.5	0	0	15.5	0.5	0	0	1.5	0.5	0	0	2	0.5	0	0	4.75	0.5	0.668		25.6386	358.623	0.622745	0	24.2894	0.219972	901.381	1		0.0088623	12.3097	39.9871	0	54.7664	-1.56996	
2026-07-30 14:15:00	727	1867	3	0	0	0	0	15.5	0	0	0	9.5	0	0	0	10	0	0	0	8.75	0	2.5		30.7111	294.338	0.0220231	0	0.717104	0.167704	220.709	1		0.0088623	12.3097	40.117	0	54.7664	-1.56996	
2026-07-30 14:14:54	726	1868	3	0	0	0	0	15.5	0	0	0	7.5	0	0	0	8	0	0	0	7.75	0	2.967		30.8307	295.876	0.0192894	0	0.625656	3.65784	235.867	1		0.0088623	12.2388	40.117	0	54.7664	-1.56997	
2026-07-30 14:15:36	733	1869	2	0	0.5	0	0	15.5	0.5	0	0	5	0.5	0	0	5.5	0.5	0	0	6.5	0.5	2.274		25.637	357.607	0.0562789	0	2.19522	0.63601	601.165	1		0.0088623	12.3009	39.8571	0	54.7664	-1.56996	
2026-07-30 14:14:47	725	1870	3	0	0	0	0	15.5	0	0	0	5.5	0	0	0	6	0	0	0	6.75	0	2.5		30.7025	294.974	0.0655926	0	2.13639	0.154144	657.534	1		0.0088623	12.3275	40.247	0	54.7664	-1.56997	
2026-07-30 14:14:47	725	1871	2	0	0	0	0	15.5	0	0	0	5	0	0	0	5.5	0	0	0	6.5	0	2.274		30.7025	294.974	0.0788047	0	2.56672	0.897209	702.901	1		0.0088623	12.3275	40.247	0	54.7664	-1.56997	
2026-07-30 14:15:11	729	1872	3	0	0	0	0	15.5	0	0	0	13.5	0	0	0	14	0	0	0	10.75	0	0.668		30.707	293.529	0.341004	0	11.1051	0.119495	412.111	1		0.0088623	12.23	40.117	0	54.7664	-1.56996	
2026-07-30 14:16:51	746	1873	1	14.5	0	0	0	15	0	0	0	0	0	0	0	15.5	0	0	0	11.25	0	0.26		29.6173	310.091	1.32442	0	44.7178	0.669774	280.326	1		0.0088623	12.292	39.3374	0	54.7664	-1.56993	
2026-07-30 14:14:41	724	1874	4	0	0	0	0	15.5	0	0	0	4	0	0	0	4.5	0	0	0	6	0	1.783		30.6403	295.097	0.144229	0	4.70715	0.70704	932.101	1		0.0088623	12.2566	40.247	0	54.7664	-1.56998	
2026-07-30 14:14:47	725	1875	4	0	0	0	0	15.5	0	0	0	6	0	0	0	6.5	0	0	0	7	0	2.694		30.7025	294.974	0.0509561	0	1.65967	0.176423	558.59	1		0.0088623	12.3275	40.247	0	54.7664	-1.56997	
2026-07-30 14:17:25	752	1876	1	14.5	0.5	0	0	15	0.5	0	0	0	0.5	0	0	15.5	0.5	0	0	11.25	0.5	0.26		32.5121	281.719	2.49583	0	76.7663	0.496117	481.231	1		0.0177246	12.3009	39.0775	0	54.7664	-1.56998	
2026-07-30 14:14:41	724	1877	3	0	0	0	0	15.5	0	0	0	3.5	0	0	0	4	0	0	0	5.75	0	1.541		30.6403	295.097	0.206074	0	6.72559	0.048309	1074.25	1		0.0088623	12.2566	40.247	0	54.7664	-1.56998	
2026-07-30 14:15:29	732	1878	1	0	0.5	0	0	15.5	0.5	0	0	2.5	0.5	0	0	3	0.5	0	0	5.25	0.5	1.087		25.5745	357.081	0.242041	0	9.46416	0.0717497	852.624	1		0.0088623	12.2388	39.8571	0	54.7664	-1.56996	
2026-07-30 14:15:06	728	1879	1	0	0	0	0	15.5	0	0	0	10.5	0	0	0	11	0	0	0	9.25	0	2.03		30.7063	294.064	0.0278541	0	0.907111	0.118102	214.662	1		0.0088623	12.23	40.117	0	54.7664	-1.56996	
2026-07-30 14:15:23	731	1880	4	0	0.5	0	0	15.5	0.5	0	0	2	0.5	0	0	2.5	0.5	0	0	5	0.5	0.874		25.6386	358.623	0.310294	0	12.1026	0.209355	739.366	1		0.0088623	12.3097	39.9871	0	54.7664	-1.56996	
2026-07-30 14:14:41	724	1881	2	0	0	0	0	15.5	0	0	0	3	0	0	0	3.5	0	0	0	5.5	0	1.309		30.6403	295.097	0.263086	0	8.58628	0.46199	1058.82	1		0.0088623	12.2566	40.247	0	54.7664	-1.56998	
2026-07-30 14:14:41	724	1882	1	0	0	0	0	15.5	0	0	0	2.5	0	0	0	3	0	0	0	5.25	0	1.087		30.6403	295.097	0.334965	0	10.9322	0.0836008	984.876	1		0.0088623	12.2566	40.247	0	54.7664	-1.56998	
2026-07-30 14:14:31	723	1883	4	0	0	0	0	15.5	0	0	0	2	0	0	0	2.5	0	0	0	5	0	0.874		30.7029	296.586	0.473517	0	15.4226	0.139928	942.187	1		0.0088623	12.3718	40.117	0	54.7665	-1.56999	
