Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	A(adr)	B(x)	B(y)	B(z)	B(adr)	M(x)	M(y)	M(z)	M(adr)	N(x)	N(y)	N(z)	N(adr)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(Ohm)	Var(%)	Rho-a(Ohm-m)	Cycles	IP Delay Window(mV/V)	Pint(V)	Pext(V)	T int(deg C)	T log(deg C)	Latitude	Longitude
2026-07-30 14:32:55	789	2008	1	0	0	0	0	15.5	0	0	0	12.5	0	0	0	13	0	0	0	10.25	0	1.087		36.6163	248.191	0.112974	0	3.08535	0.154557	277.959	1		0.0088623	12.2743	44.2753	0	54.7665	-1.57002	
2026-07-30 14:32:37	786	2009	4	0	0	0	0	15.5	0	0	0	8	0	0	0	8.5	0	0	0	8	0	2.935		36.682	247.984	0.0227364	0	0.619824	0.122653	230.76	1		0.0088623	12.292	44.5352	0	54.7665	-1.57002	
2026-07-30 14:33:07	791	2010	3	0	0.5	0	0	15.5	0.5	0	0	1.5	0.5	0	0	2	0.5	0	0	4.75	0.5	0.668		30.0541	302.355	0.743551	0	24.7404	0.253419	918.117	1		0.0088623	12.2743	44.0154	0	54.7665	-1.57002	
2026-07-30 14:32:43	787	2011	3	0	0	0	0	15.5	0	0	0	9.5	0	0	0	10	0	0	0	8.75	0	2.5		36.4972	246.985	0.0261801	0	0.71732	0.0130732	220.775	1		0.0088623	12.2832	44.4052	0	54.7665	-1.57002	
2026-07-30 14:32:37	786	2012	3	0	0	0	0	15.5	0	0	0	7.5	0	0	0	8	0	0	0	7.75	0	2.967		36.682	247.984	0.0241673	0	0.658832	0.0592769	248.374	1		0.0088623	12.292	44.5352	0	54.7665	-1.57002	
2026-07-30 14:33:21	793	2013	2	0	0.5	0	0	15.5	0.5	0	0	5	0.5	0	0	5.5	0.5	0	0	6.5	0.5	2.274		30.1707	302.456	0.0670086	0	2.22099	0.302584	608.221	1		0.0088623	12.2566	43.2357	0	54.7665	-1.57002	
2026-07-30 14:32:30	785	2014	3	0	0	0	0	15.5	0	0	0	5.5	0	0	0	6	0	0	0	6.75	0	2.5		36.7399	247.905	0.0787966	0	2.14472	0.0906471	660.096	1		0.0088623	12.2211	44.6651	0	54.7665	-1.57001	
2026-07-30 14:32:30	785	2015	2	0	0	0	0	15.5	0	0	0	5	0	0	0	5.5	0	0	0	6.5	0	2.274		36.7399	247.905	0.0944525	0	2.57084	0.0312053	704.031	1		0.0088623	12.2211	44.6651	0	54.7665	-1.57001	
2026-07-30 14:32:55	789	2016	3	0	0	0	0	15.5	0	0	0	13.5	0	0	0	14	0	0	0	10.75	0	0.668		36.6163	248.191	0.40678	0	11.1093	0.113307	412.266	1		0.0088623	12.2743	44.2753	0	54.7665	-1.57002	
2026-07-30 14:34:37	806	2017	1	14.5	0	0	0	15	0	0	0	0	0	0	0	15.5	0	0	0	11.25	0	0.26		29.4384	311.626	1.31787	0	44.7671	0.59835	280.635	1		0.0177246	12.292	42.7159	0	54.7664	-1.56997	
2026-07-30 14:32:23	784	2018	4	0	0	0	0	15.5	0	0	0	4	0	0	0	4.5	0	0	0	6	0	1.783		36.7354	247.736	0.172235	0	4.68853	0.0511574	928.414	1		0.0088623	12.3186	44.7951	0	54.7665	-1.57	
2026-07-30 14:32:30	785	2019	4	0	0	0	0	15.5	0	0	0	6	0	0	0	6.5	0	0	0	7	0	2.694		36.7399	247.905	0.0646432	0	1.75948	0.0428717	592.183	1		0.0088623	12.2211	44.6651	0	54.7665	-1.57001	
2026-07-30 14:35:10	812	2020	1	14.5	0.5	0	0	15	0.5	0	0	0	0.5	0	0	15.5	0.5	0	0	11.25	0.5	0.26		32.3346	280.683	2.47864	0	76.656	0.452866	480.539	1		0.0177246	12.2832	42.3261	0	54.7664	-1.57001	
2026-07-30 14:32:23	784	2021	3	0	0	0	0	15.5	0	0	0	3.5	0	0	0	4	0	0	0	5.75	0	1.541		36.7354	247.736	0.246576	0	6.71221	0.0144211	1072.11	1		0.0088623	12.3186	44.7951	0	54.7665	-1.57	
2026-07-30 14:33:14	792	2022	1	0	0.5	0	0	15.5	0.5	0	0	2.5	0.5	0	0	3	0.5	0	0	5.25	0.5	1.087		29.9959	300.831	0.287011	0	9.56833	0.0329251	862.009	1		0.0088623	12.2832	43.7555	0	54.7665	-1.57003	
2026-07-30 14:32:48	788	2023	1	0	0	0	0	15.5	0	0	0	10.5	0	0	0	11	0	0	0	9.25	0	2.03		36.4371	246.682	0.0330138	0	0.906052	0.016034	214.412	1		0.0088623	12.2034	44.2753	0	54.7665	-1.57002	
2026-07-30 14:33:07	791	2024	4	0	0.5	0	0	15.5	0.5	0	0	2	0.5	0	0	2.5	0.5	0	0	5	0.5	0.874		30.0541	302.355	0.368863	0	12.2733	0.233777	749.791	1		0.0088623	12.2743	44.0154	0	54.7665	-1.57002	
2026-07-30 14:32:23	784	2025	2	0	0	0	0	15.5	0	0	0	3	0	0	0	3.5	0	0	0	5.5	0	1.309		36.7354	247.736	0.314789	0	8.56909	0.0831219	1056.7	1		0.0088623	12.3186	44.7951	0	54.7665	-1.57	
2026-07-30 14:32:23	784	2026	1	0	0	0	0	15.5	0	0	0	2.5	0	0	0	3	0	0	0	5.25	0	1.087		36.7354	247.736	0.401199	0	10.9213	0.0295012	983.898	1		0.0088623	12.3186	44.7951	0	54.7665	-1.57	
2026-07-30 14:32:12	783	2027	4	0	0	0	0	15.5	0	0	0	2	0	0	0	2.5	0	0	0	5	0	0.874		36.6765	247.015	0.564705	0	15.3969	0.0894061	940.619	1		0.0088623	12.3452	44.7951	0	54.7664	-1.56999	
2026-07-30 14:32:12	783	2028	3	0	0	0	0	15.5	0	0	0	1.5	0	0	0	2	0	0	0	4.75	0	0.668		36.6765	247.015	1.1759	0	32.0614	0.156294	1189.8	1		0.0088623	12.3452	44.7951	0	54.7664	-1.56999	
2026-07-30 14:32:55	789	2029	4	0	0	0	0	15.5	0	0	0	14	0	0	0	14.5	0	0	0	11	0	0.466		36.6163	248.191	0.561601	0	15.3375	0.0822246	286.984	1		0.0088623	12.2743	44.2753	0	54.7665	-1.57002	
2026-07-30 14:32:37	786	2030	1	0	0	0	0	15.5	0	0	0	6.5	0	0	0	7	0	0	0	7.25	0	2.843		36.682	247.984	0.0490575	0	1.33737	0.281509	479.485	1		0.0088623	12.292	44.5352	0	54.7665	-1.57002	
2026-07-30 14:33:33	795	2031	2	0	0.5	0	0	15.5	0.5	0	0	9	0.5	0	0	9.5	0.5	0	0	8.5	0.5	2.694		29.9918	299.856	0.0192449	0	0.64167	0.547426	215.965	1		0.0088623	12.2832	43.6256	0	54.7665	-1.57003	
2026-07-30 14:32:12	783	2032	2	0	0	0	0	15.5	0	0	0	1	0	0	0	1.5	0	0	0	4.5	0	0.466		36.6765	247.015	1.87397	0	51.0945	0.176874	956.045	1		0.0088623	12.3452	44.7951	0	54.7664	-1.56999	
2026-07-30 14:32:43	787	2033	4	0	0	0	0	15.5	0	0	0	10	0	0	0	10.5	0	0	0	9	0	2.274		36.4972	246.985	0.0337238	0	0.92401	0.124822	253.042	1		0.0088623	12.2832	44.4052	0	54.7665	-1.57002	
2026-07-30 14:32:12	783	2034	1	0	0	0	0	15.5	0	0	0	0.5	0	0	0	1	0	0	0	4.25	0	0.26		36.6765	247.015	6.60714	0	180.146	0.0675225	1129.3	1		0.0088623	12.3452	44.7951	0	54.7664	-1.56999	
2026-07-30 14:32:48	788	2035	3	0	0	0	0	15.5	0	0	0	11.5	0	0	0	12	0	0	0	9.75	0	1.541		36.4371	246.682	0.0522763	0	1.4347	0.131979	229.158	1		0.0088623	12.2034	44.2753	0	54.7665	-1.57002	
2026-07-30 14:32:48	788	2036	4	0	0	0	0	15.5	0	0	0	12	0	0	0	12.5	0	0	0	10	0	1.309		36.4371	246.682	0.0686513	0	1.88411	0.0327585	232.338	1		0.0088623	12.2034	44.2753	0	54.7665	-1.57002	
2026-07-30 14:33:01	790	2037	1	0	0	0	0	15.5	0	0	0	14.5	0	0	0	15	0	0	0	11.25	0	0.26		36.5578	248.566	1.64233	0	44.9242	0.429261	281.619	1		0.0088623	12.2743	44.1454	0	54.7665	-1.57002	
2026-07-30 14:33:07	791	2038	1	0	0.5	0	0	15.5	0.5	0	0	0.5	0.5	0	0	1	0.5	0	0	4.25	0.5	0.26		30.0541	302.355	4.09424	0	136.229	0.0360641	853.989	1		0.0088623	12.2743	44.0154	0	54.7665	-1.57002	
2026-07-30 14:33:07	791	2039	2	0	0.5	0	0	15.5	0.5	0	0	1	0.5	0	0	1.5	0.5	0	0	4.5	0.5	0.466		30.0541	302.355	1.07806	0	35.8708	0.31179	671.189	1		0.0088623	12.2743	44.0154	0	54.7665	-1.57002	
2026-07-30 14:33:44	797	2040	3	0	0.5	0	0	15.5	0.5	0	0	13.5	0.5	0	0	14	0.5	0	0	10.75	0.5	0.668		30.052	299.11	0.234621	0	7.80717	0.0571336	289.724	1		0.0088623	12.2832	43.4956	0	54.7665	-1.57001	
2026-07-30 14:33:14	792	2041	2	0	0.5	0	0	15.5	0.5	0	0	3	0.5	0	0	3.5	0.5	0	0	5.5	0.5	1.309		29.9959	300.831	0.248469	0	8.28341	0.114948	1021.47	1		0.0088623	12.2832	43.7555	0	54.7665	-1.57003	
2026-07-30 14:33:14	792	2042	3	0	0.5	0	0	15.5	0.5	0	0	3.5	0.5	0	0	4	0.5	0	0	5.75	0.5	1.541		29.9959	300.831	0.164662	0	5.48947	0.0797258	876.807	1		0.0088623	12.2832	43.7555	0	54.7665	-1.57003	
2026-07-30 14:33:57	799	2043	1	1.5	0	0	0	2	0	0	0	0	0	0	0	15.5	0	0	0	4.75	0	0.668		31.7381	289.456	1.00955	0	31.8086	1.01426	1180.42	1		0.0088623	12.2832	43.1058	0	54.7665	-1.57	
2026-07-30 14:33:21	793	2044	1	0	0.5	0	0	15.5	0.5	0	0	4.5	0.5	0	0	5	0.5	0	0	6.25	0.5	2.03		30.1707	302.456	0.108369	0	3.59188	0.101432	849.995	1		0.0088623	12.2566	43.2357	0	54.7665	-1.57002	
2026-07-30 14:33:21	793	2045	3	0	0.5	0	0	15.5	0.5	0	0	5.5	0.5	0	0	6	0.5	0	0	6.75	0.5	2.5		30.1707	302.456	0.0542345	0	1.79759	0.176175	553.259	1		0.0088623	12.2566	43.2357	0	54.7665	-1.57002	
2026-07-30 14:33:21	793	2046	4	0	0.5	0	0	15.5	0.5	0	0	6	0.5	0	0	6.5	0.5	0	0	7	0.5	2.694		30.1707	302.456	0.0478384	0	1.58559	0.193342	533.658	1		0.0088623	12.2566	43.2357	0	54.7665	-1.57002	
2026-07-30 14:34:08	801	2047	1	4	0	0	0	4.5	0	0	0	0	0	0	0	15.5	0	0	0	6	0	1.783		29.8631	304.16	0.140561	0	4.70683	3.72541	932.038	1		0.0177246	12.2832	43.1058	0	54.7665	-1.56999	
2026-07-30 14:33:27	794	2048	1	0	0.5	0	0	15.5	0.5	0	0	6.5	0.5	0	0	7	0.5	0	0	7.25	0.5	2.843		29.9944	300.267	0.0404153	0	1.34743	0.477009	483.09	1		0.0088623	12.2123	43.7555	0	54.7665	-1.57002	
2026-07-30 14:32:37	786	2049	2	0	0	0	0	15.5	0	0	0	7	0	0	0	7.5	0	0	0	7.5	0	2.935		36.682	247.984	0.0360109	0	0.981703	0.0390925	365.486	1		0.0088623	12.292	44.5352	0	54.7665	-1.57002	
2026-07-30 14:33:27	794	2050	2	0	0.5	0	0	15.5	0.5	0	0	7	0.5	0	0	7.5	0.5	0	0	7.5	0.5	2.935		29.9944	300.267	0.0234159	0	0.780675	0.735034	290.644	1		0.0088623	12.2123	43.7555	0	54.7665	-1.57002	
2026-07-30 14:33:14	792	2051	4	0	0.5	0	0	15.5	0.5	0	0	4	0.5	0	0	4.5	0.5	0	0	6	0.5	1.783		29.9959	300.831	0.118153	0	3.93898	0.0827891	779.99	1		0.0088623	12.2832	43.7555	0	54.7665	-1.57003	
2026-07-30 14:33:33	795	2052	1	0	0.5	0	0	15.5	0.5	0	0	8.5	0.5	0	0	9	0.5	0	0	8.25	0.5	2.843		29.9918	299.856	0.0192867	0	0.643064	0.173451	230.556	1		0.0088623	12.2832	43.6256	0	54.7665	-1.57003	
2026-07-30 14:32:30	785	2053	1	0	0	0	0	15.5	0	0	0	4.5	0	0	0	5	0	0	0	6.25	0	2.03		36.7399	247.905	0.146961	0	4.00004	0.0361104	946.585	1		0.0088623	12.2211	44.6651	0	54.7665	-1.57001	
2026-07-30 14:32:55	789	2054	2	0	0	0	0	15.5	0	0	0	13	0	0	0	13.5	0	0	0	10.5	0	0.874		36.6163	248.191	0.188577	0	5.15009	0.203666	314.626	1		0.0088623	12.2743	44.2753	0	54.7665	-1.57002	
2026-07-30 14:33:33	795	2055	3	0	0.5	0	0	15.5	0.5	0	0	9.5	0.5	0	0	10	0.5	0	0	8.75	0.5	2.5		29.9918	299.856	0.0203931	0	0.679955	0.890871	209.275	1		0.0088623	12.2832	43.6256	0	54.7665	-1.57003	
2026-07-30 14:33:33	795	2056	4	0	0.5	0	0	15.5	0.5	0	0	10	0.5	0	0	10.5	0.5	0	0	9	0.5	2.274		29.9918	299.856	0.0259669	0	0.8658	0.576815	237.101	1		0.0088623	12.2832	43.6256	0	54.7665	-1.57003	
2026-07-30 14:33:38	796	2057	2	0	0.5	0	0	15.5	0.5	0	0	11	0.5	0	0	11.5	0.5	0	0	9.5	0.5	1.783		30.0471	299.99	0.0301038	0	1.00189	0.0935627	198.392	1		0.0177246	12.2832	43.4956	0	54.7665	-1.57002	
2026-07-30 14:33:38	796	2058	3	0	0.5	0	0	15.5	0.5	0	0	11.5	0.5	0	0	12	0.5	0	0	9.75	0.5	1.541		30.0471	299.99	0.0439155	0	1.46155	0.085193	233.447	1		0.0177246	12.2832	43.4956	0	54.7665	-1.57002	
